Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
METAP1,Methionine aminopeptidase 1,Chapter VI Diseases of the nervous system,Other sleep disorders,26011,168,1.67 [1.13-2.46],0.0096731296141644
METAP1,Methionine aminopeptidase 1,Chapter VI Diseases of the nervous system,Sleep apnoea,27053,131,1.79 [1.17-2.74],0.0069614548820931
METAP1,Methionine aminopeptidase 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,27264,28,2.36 [1.32-4.24],0.0039044411465358
METAP1,Methionine aminopeptidase 1,Chapter IX Diseases of the circulatory system,"Ischaemic Stroke, excluding all haemorrhages",27206,72,0.31 [0.14-0.66],0.0026260456922847
