Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GPHA2,Glycoprotein hormone alpha-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,21348,486,0.69 [0.54-0.87],0.0020557592814614
GPHA2,Glycoprotein hormone alpha-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,21310,448,0.66 [0.52-0.85],0.0014146376600258
GPHA2,Glycoprotein hormone alpha-2,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",23204,507,0.74 [0.59-0.92],0.0079898373638263
GPHA2,Glycoprotein hormone alpha-2,Chapter IX Diseases of the circulatory system,"Myocardial infarction, with ST-elevation",24425,50,0.20 [0.07-0.58],0.003019960249006
GPHA2,Glycoprotein hormone alpha-2,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,23067,380,0.69 [0.53-0.90],0.0060614381831288
GPHA2,Glycoprotein hormone alpha-2,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,18939,220,1.34 [1.09-1.64],0.0048577338118108
GPHA2,Glycoprotein hormone alpha-2,Chapter XI Diseases of the digestive system,Constipation,23503,195,1.40 [1.14-1.72],0.0012836135303224
GPHA2,Glycoprotein hormone alpha-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,21573,190,0.53 [0.34-0.82],0.0041033022542342
GPHA2,Glycoprotein hormone alpha-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,21476,93,0.39 [0.19-0.77],0.0068382924322848
GPHA2,Glycoprotein hormone alpha-2,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,20750,3848,1.13 [1.05-1.20],0.0004716753215832
GPHA2,Glycoprotein hormone alpha-2,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,23342,30,2.14 [1.58-2.90],9.065257923655556e-07
GPHA2,Glycoprotein hormone alpha-2,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,24260,48,1.68 [1.22-2.32],0.0016862617696222
GPHA2,Glycoprotein hormone alpha-2,Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,10110,229,1.34 [1.09-1.65],0.0053006885197167
