Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
KIF1C,Kinesin-like protein KIF1C,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21513,123,1.70 [1.28-2.26],0.000220885341318
KIF1C,Kinesin-like protein KIF1C,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,17025,431,1.64 [1.36-1.97],2.001550225529959e-07
KIF1C,Kinesin-like protein KIF1C,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,22193,69,1.66 [1.16-2.39],0.0059606043419209
KIF1C,Kinesin-like protein KIF1C,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22977,325,1.42 [1.14-1.76],0.0015184886566739
KIF1C,Kinesin-like protein KIF1C,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22771,119,1.54 [1.12-2.11],0.0081445409660698
KIF1C,Kinesin-like protein KIF1C,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22863,211,1.45 [1.12-1.88],0.0052961818223673
KIF1C,Kinesin-like protein KIF1C,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,21939,699,1.34 [1.15-1.58],0.0002931351368427
KIF1C,Kinesin-like protein KIF1C,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,20878,606,1.49 [1.26-1.77],2.99974246644113e-06
KIF1C,Kinesin-like protein KIF1C,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,22164,152,1.65 [1.14-2.38],0.0075920392349016
KIF1C,Kinesin-like protein KIF1C,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",22168,150,1.69 [1.17-2.43],0.0048190281047339
KIF1C,Kinesin-like protein KIF1C,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,20742,470,1.43 [1.17-1.74],0.0004559868997998
KIF1C,Kinesin-like protein KIF1C,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,20706,434,1.45 [1.18-1.77],0.0003461568522023
KIF1C,Kinesin-like protein KIF1C,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,20311,39,1.90 [1.27-2.84],0.0017850889159931
KIF1C,Kinesin-like protein KIF1C,Chapter V Mental and behavioural disorders,Any mental disorder,20668,661,1.30 [1.09-1.54],0.0030941016753823
KIF1C,Kinesin-like protein KIF1C,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",20332,325,1.42 [1.15-1.76],0.001366080168198
