Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SLC27A4,Long-chain fatty acid transport protein 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,24270,687,1.15 [1.05-1.25],0.0026546474204008
SLC27A4,Long-chain fatty acid transport protein 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,23625,42,1.42 [1.09-1.83],0.0081746914367979
SLC27A4,Long-chain fatty acid transport protein 4,Chapter V Mental and behavioural disorders,Other anxiety disorders,26171,65,0.54 [0.35-0.82],0.0043460760222894
SLC27A4,Long-chain fatty acid transport protein 4,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,21646,1930,1.09 [1.03-1.16],0.0041770875230356
SLC27A4,Long-chain fatty acid transport protein 4,Chapter IX Diseases of the circulatory system,"Heart failure, strict",27153,118,1.30 [1.08-1.56],0.0059547607103365
SLC27A4,Long-chain fatty acid transport protein 4,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,23386,1913,1.09 [1.03-1.16],0.0036268473723398
SLC27A4,Long-chain fatty acid transport protein 4,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,24355,586,1.18 [1.08-1.30],0.0005585730891433
SLC27A4,Long-chain fatty acid transport protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,21417,3443,1.07 [1.02-1.12],0.0066406043763134
SLC27A4,Long-chain fatty acid transport protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,23003,1816,1.09 [1.03-1.16],0.0037392269827649
SLC27A4,Long-chain fatty acid transport protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,25265,1090,1.10 [1.03-1.19],0.0077514065019463
SLC27A4,Long-chain fatty acid transport protein 4,"Chapter XV Pregnancy, childbirth and the puerperium",Delivery,15291,336,0.79 [0.66-0.93],0.0055927835729569
SLC27A4,Long-chain fatty acid transport protein 4,"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,15209,254,0.72 [0.59-0.88],0.0014769505572756
