Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ARL13B,ADP-ribosylation factor-like protein 13B,Chapter V Mental and behavioural disorders,Smoking dependency,22096,61,1.61 [1.21-2.13],0.0009359947197621
ARL13B,ADP-ribosylation factor-like protein 13B,Chapter IX Diseases of the circulatory system,Varicose veins,23059,377,0.81 [0.70-0.95],0.0073469648477664
ARL13B,ADP-ribosylation factor-like protein 13B,Chapter XIV Diseases of the genitourinary system,"All dysplastic lesions of the cervix uteri, vagina or vulva",13152,175,1.28 [1.06-1.54],0.0087155541583476
ARL13B,ADP-ribosylation factor-like protein 13B,Chapter XIV Diseases of the genitourinary system,"HSIL lesion of the cervix uteri, vagina or vulva",13169,103,1.41 [1.12-1.77],0.0033033840275459
