Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
IL2RG,Cytokine receptor common subunit gamma,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22100,795,1.23 [1.06-1.43],0.0070281865648687
IL2RG,Cytokine receptor common subunit gamma,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,22101,129,1.52 [1.16-1.98],0.0021795020244311
IL2RG,Cytokine receptor common subunit gamma,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,17522,439,1.42 [1.18-1.71],0.0001833468125673
IL2RG,Cytokine receptor common subunit gamma,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23620,339,1.32 [1.08-1.62],0.0077416081605466
IL2RG,Cytokine receptor common subunit gamma,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,24060,73,1.71 [1.27-2.31],0.0004754810453589
IL2RG,Cytokine receptor common subunit gamma,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,24312,129,1.49 [1.11-2.00],0.0079242762465806
IL2RG,Cytokine receptor common subunit gamma,Chapter VI Diseases of the nervous system,Hemiplegia,24282,52,0.18 [0.07-0.49],0.0007363691950901
IL2RG,Cytokine receptor common subunit gamma,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,23044,379,0.64 [0.46-0.88],0.0065971075145256
IL2RG,Cytokine receptor common subunit gamma,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,20732,1726,1.19 [1.06-1.34],0.0024995714773199
IL2RG,Cytokine receptor common subunit gamma,Chapter X Diseases of the respiratory system,Chronic sinusitis,23218,92,1.53 [1.11-2.10],0.008649120863212
IL2RG,Cytokine receptor common subunit gamma,Chapter X Diseases of the respiratory system,Nasal polyp,23223,97,1.64 [1.23-2.17],0.0006182303322326
IL2RG,Cytokine receptor common subunit gamma,Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,19702,186,1.48 [1.12-1.96],0.006002247754909
IL2RG,Cytokine receptor common subunit gamma,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",21071,1555,1.18 [1.04-1.33],0.0093880383213227
IL2RG,Cytokine receptor common subunit gamma,Chapter XI Diseases of the digestive system,Gastric ulcer,19608,92,1.65 [1.17-2.32],0.0039966768768832
IL2RG,Cytokine receptor common subunit gamma,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),20084,568,1.34 [1.13-1.61],0.0011028037616639
IL2RG,Cytokine receptor common subunit gamma,Chapter XI Diseases of the digestive system,Diseases of liver,23852,110,1.75 [1.38-2.22],4.181486179564534e-06
IL2RG,Cytokine receptor common subunit gamma,Chapter XI Diseases of the digestive system,Other diseases of liver,23805,63,1.75 [1.31-2.32],0.0001273449867215
IL2RG,Cytokine receptor common subunit gamma,Chapter XII Diseases of the skin and subcutaneous tissue,Seborrhoeic keratosis,23113,59,0.26 [0.11-0.65],0.0036147810560409
IL2RG,Cytokine receptor common subunit gamma,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,18962,3102,1.13 [1.03-1.24],0.0085991267241305
IL2RG,Cytokine receptor common subunit gamma,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,20370,1654,1.17 [1.04-1.31],0.0076934761263504
IL2RG,Cytokine receptor common subunit gamma,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,24212,94,1.54 [1.12-2.12],0.0082170925528992
IL2RG,Cytokine receptor common subunit gamma,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,24029,37,1.86 [1.29-2.67],0.0008936572960406
IL2RG,Cytokine receptor common subunit gamma,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,21958,126,1.57 [1.19-2.08],0.0013500389379686
IL2RG,Cytokine receptor common subunit gamma,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,21893,61,1.73 [1.20-2.50],0.0034407249165717
IL2RG,Cytokine receptor common subunit gamma,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,20736,3844,1.17 [1.07-1.27],0.0003601315362576
IL2RG,Cytokine receptor common subunit gamma,Chapter XIV Diseases of the genitourinary system,Ovarian cyst,10136,268,1.44 [1.18-1.75],0.0002931661063494
