Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
MMP15,Matrix metalloproteinase-15,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,22654,721,1.17 [1.04-1.32],0.0089820153428986
MMP15,Matrix metalloproteinase-15,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,24181,73,1.45 [1.13-1.85],0.0036472107259806
MMP15,Matrix metalloproteinase-15,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",21181,1565,1.13 [1.03-1.23],0.0063663664586929
MMP15,Matrix metalloproteinase-15,Chapter XI Diseases of the digestive system,Ulcer of oesophagus,19742,126,1.34 [1.08-1.66],0.0071791375126899
MMP15,Matrix metalloproteinase-15,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,21677,550,1.29 [1.15-1.45],2.6496810860906524e-05
MMP15,Matrix metalloproteinase-15,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,23843,667,1.19 [1.05-1.34],0.0054483725066408
MMP15,Matrix metalloproteinase-15,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,23711,535,1.21 [1.06-1.38],0.0039711309174218
MMP15,Matrix metalloproteinase-15,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,23707,531,1.21 [1.07-1.38],0.0033528823045622
MMP15,Matrix metalloproteinase-15,Chapter XII Diseases of the skin and subcutaneous tissue,Seborrhoeic keratosis,23223,62,1.43 [1.09-1.88],0.00898120985413
MMP15,Matrix metalloproteinase-15,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other soft tissue disorders, not elsewhere classified",21848,385,1.23 [1.05-1.43],0.0079940425319576
MMP15,Matrix metalloproteinase-15,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,21664,201,1.30 [1.07-1.57],0.0068632098343258
