Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23933,60,0.64 [0.48-0.86],0.0027923929701444
CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,Chapter IX Diseases of the circulatory system,Varicose veins,23790,388,0.85 [0.76-0.95],0.005146057310929
CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,20796,1735,1.09 [1.03-1.16],0.0016426414195982
CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,23812,667,1.15 [1.05-1.25],0.0021938532869668
CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,23683,538,1.18 [1.07-1.29],0.0009829283423237
CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,23679,534,1.18 [1.07-1.30],0.001016324057224
CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,Chapter XI Diseases of the digestive system,Other diseases of intestine,18928,161,0.76 [0.64-0.91],0.0029830678592531
CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,Chapter XI Diseases of the digestive system,Diseases of liver,23932,109,0.70 [0.56-0.87],0.0011361500528686
CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,Chapter XIV Diseases of the genitourinary system,Acute renal failure,23400,33,0.55 [0.37-0.82],0.0031797436075108
CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,"Chapter XV Pregnancy, childbirth and the puerperium",Delivery,13606,291,0.82 [0.71-0.94],0.0052313605870187
CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,13540,225,0.81 [0.70-0.95],0.0099820343908685
