Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
AMY2A,Pancreatic alpha-amylase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,25092,796,1.32 [1.16-1.52],5.546575611753485e-05
AMY2A,Pancreatic alpha-amylase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,26162,349,1.41 [1.15-1.72],0.0009264171817619
AMY2A,Pancreatic alpha-amylase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,26162,349,1.41 [1.15-1.72],0.0009264171817619
AMY2A,Pancreatic alpha-amylase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,25498,112,0.38 [0.27-0.54],1.1266576656583056e-07
AMY2A,Pancreatic alpha-amylase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,25483,97,0.37 [0.25-0.54],3.754617459932671e-07
AMY2A,Pancreatic alpha-amylase,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",23314,78,2.26 [1.53-3.32],3.9545867732030186e-05
AMY2A,Pancreatic alpha-amylase,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,22600,154,0.59 [0.43-0.80],0.0007701837563867
AMY2A,Pancreatic alpha-amylase,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,27064,127,0.53 [0.38-0.74],0.0002073626553082
AMY2A,Pancreatic alpha-amylase,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,21142,49,3.64 [2.32-5.71],1.954791196337172e-08
AMY2A,Pancreatic alpha-amylase,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",26937,70,2.17 [1.43-3.27],0.0002388993934167
AMY2A,Pancreatic alpha-amylase,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, require KELA, min 2 HDR)",27181,97,1.86 [1.30-2.68],0.0007496806431819
AMY2A,Pancreatic alpha-amylase,Chapter XI Diseases of the digestive system,Crohn disease,25764,97,1.86 [1.29-2.67],0.0008020093569256
AMY2A,Pancreatic alpha-amylase,Chapter XI Diseases of the digestive system,Crohn's disease NAS,25739,72,2.00 [1.32-3.02],0.0009990029383378
AMY2A,Pancreatic alpha-amylase,Chapter XI Diseases of the digestive system,Diseases of liver,26539,117,1.73 [1.25-2.39],0.0009191830007372
AMY2A,Pancreatic alpha-amylase,Chapter XI Diseases of the digestive system,Cholecystitis,25630,80,0.54 [0.35-0.81],0.0035275653731404
AMY2A,Pancreatic alpha-amylase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,26877,140,1.65 [1.20-2.25],0.0018596332945902
AMY2A,Pancreatic alpha-amylase,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,23052,4257,1.11 [1.04-1.19],0.0012653525884302
AMY2A,Pancreatic alpha-amylase,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,25755,205,2.46 [1.94-3.12],1.0366648881018545e-13
AMY2A,Pancreatic alpha-amylase,Chapter XIV Diseases of the genitourinary system,Acute renal failure,25906,44,3.07 [1.90-4.96],5.051258806581198e-06
AMY2A,Pancreatic alpha-amylase,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,25910,48,5.67 [3.87-8.31],5.580870813038926e-19
AMY2A,Pancreatic alpha-amylase,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,25913,51,4.85 [3.28-7.18],2.645960758731336e-15
AMY2A,Pancreatic alpha-amylase,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,26959,51,2.90 [1.86-4.50],2.367057438214097e-06
AMY2A,Pancreatic alpha-amylase,Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,25102,173,1.53 [1.16-2.02],0.0024626250019966
AMY2A,Pancreatic alpha-amylase,"Chapter XV Pregnancy, childbirth and the puerperium",Prolonged pregnancy,14352,141,0.60 [0.43-0.84],0.002687945994604
