Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
FYB1,FYN-binding protein 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,26341,77,0.75 [0.60-0.93],0.0083205933580993
FYB1,FYN-binding protein 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,27542,66,0.72 [0.57-0.91],0.0064544854963013
FYB1,FYN-binding protein 1,Chapter VI Diseases of the nervous system,Epilepsy,26592,168,0.79 [0.69-0.92],0.0020101693914895
FYB1,FYN-binding protein 1,Chapter IX Diseases of the circulatory system,Varicose veins,27351,436,0.88 [0.81-0.97],0.0089757137177784
FYB1,FYN-binding protein 1,Chapter XI Diseases of the digestive system,Diseases of liver,27529,123,0.69 [0.58-0.81],1.643427006478751e-05
FYB1,FYN-binding protein 1,Chapter XI Diseases of the digestive system,Other diseases of liver,27471,65,0.69 [0.55-0.87],0.0019147147036891
FYB1,FYN-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,27764,40,0.65 [0.48-0.87],0.0043776404569592
FYB1,FYN-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,25291,57,0.71 [0.55-0.91],0.006230648874203
FYB1,FYN-binding protein 1,Chapter XIV Diseases of the genitourinary system,"All dysplastic lesions of the cervix uteri, vagina or vulva",15602,204,1.20 [1.05-1.37],0.0094937921767547
FYB1,FYN-binding protein 1,Chapter XIV Diseases of the genitourinary system,All dysplastic lesions of the cervix uteri,15612,196,1.20 [1.05-1.38],0.0097079158970822
FYB1,FYN-binding protein 1,Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,15632,113,1.29 [1.07-1.55],0.0071966892203957
FYB1,FYN-binding protein 1,Chapter XIV Diseases of the genitourinary system,"HSIL lesion of the cervix uteri, vagina or vulva",15623,122,1.27 [1.06-1.52],0.0081863986550804
FYB1,FYN-binding protein 1,"Chapter XV Pregnancy, childbirth and the puerperium",Haemorrhage in early pregnancy,15351,125,0.76 [0.64-0.91],0.002937200820569
FYB1,FYN-binding protein 1,Chapter VI Diseases of the nervous system,Falls/tendency to fall,26606,524,0.89 [0.82-0.97],0.0064744115820442
