Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
A1BG,Alpha-1B-glycoprotein,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,17610,443,2.01 [1.20-3.38],0.0082554484653073
A1BG,Alpha-1B-glycoprotein,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,23552,124,4.93 [1.91-12.69],0.0009452327236312
A1BG,Alpha-1B-glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,22680,722,4.19 [2.80-6.27],3.124276203828108e-12
A1BG,Alpha-1B-glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,23769,171,6.18 [2.78-13.71],7.533072485683903e-06
A1BG,Alpha-1B-glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,23669,310,4.00 [2.20-7.29],5.767370620395754e-06
A1BG,Alpha-1B-glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,23669,310,4.00 [2.20-7.29],5.767370620395754e-06
A1BG,Alpha-1B-glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,23530,381,2.52 [1.45-4.38],0.000995420349761
A1BG,Alpha-1B-glycoprotein,Chapter V Mental and behavioural disorders,Any mental disorder,21363,683,1.77 [1.16-2.71],0.0082021700436167
A1BG,Alpha-1B-glycoprotein,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,23478,439,0.44 [0.27-0.73],0.0013489951840616
A1BG,Alpha-1B-glycoprotein,Chapter VI Diseases of the nervous system,Epilepsy,23189,150,0.15 [0.07-0.33],2.3348421847539417e-06
A1BG,Alpha-1B-glycoprotein,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,24123,226,0.35 [0.18-0.69],0.0022908035495415
A1BG,Alpha-1B-glycoprotein,Chapter IX Diseases of the circulatory system,"Myocardial infarction, with ST-elevation",24558,51,0.13 [0.04-0.49],0.0024627232046188
A1BG,Alpha-1B-glycoprotein,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",22954,140,0.24 [0.10-0.55],0.0007572093107366
A1BG,Alpha-1B-glycoprotein,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,23181,377,0.44 [0.26-0.75],0.0028210499122989
A1BG,Alpha-1B-glycoprotein,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",19056,58,6.28 [1.61-24.48],0.0081256519494962
A1BG,Alpha-1B-glycoprotein,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,20849,1736,1.82 [1.39-2.38],1.4883089512327985e-05
A1BG,Alpha-1B-glycoprotein,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,22552,788,2.72 [1.84-4.01],4.891812900707858e-07
A1BG,Alpha-1B-glycoprotein,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",23083,712,2.58 [1.71-3.88],5.422661710201538e-06
A1BG,Alpha-1B-glycoprotein,Chapter X Diseases of the respiratory system,Asthma,18821,712,2.72 [1.81-4.11],1.7049131450504149e-06
A1BG,Alpha-1B-glycoprotein,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",18687,712,2.70 [1.79-4.07],2.2222660884603515e-06
A1BG,Alpha-1B-glycoprotein,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",18808,699,2.77 [1.83-4.18],1.4531909709045162e-06
A1BG,Alpha-1B-glycoprotein,Chapter X Diseases of the respiratory system,Other diseases of pleura,23540,164,3.78 [1.64-8.67],0.0017476580321947
A1BG,Alpha-1B-glycoprotein,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,23894,75,9.12 [2.85-29.22],0.0001974303705045
A1BG,Alpha-1B-glycoprotein,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,17491,4592,1.58 [1.31-1.90],1.3187964308446472e-06
A1BG,Alpha-1B-glycoprotein,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",21201,1571,1.87 [1.41-2.47],1.395146373883096e-05
A1BG,Alpha-1B-glycoprotein,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,20133,503,2.21 [1.36-3.59],0.0013596736265419
A1BG,Alpha-1B-glycoprotein,Chapter XI Diseases of the digestive system,Functional dyspepsia,19975,345,3.62 [2.04-6.45],1.172075028710812e-05
A1BG,Alpha-1B-glycoprotein,Chapter XI Diseases of the digestive system,Inguinal hernia,21512,353,0.22 [0.13-0.37],1.7623778549413732e-08
A1BG,Alpha-1B-glycoprotein,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,21711,552,3.11 [1.95-4.95],1.8121929513060029e-06
A1BG,Alpha-1B-glycoprotein,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,23875,667,1.92 [1.26-2.92],0.0022475577746267
A1BG,Alpha-1B-glycoprotein,Chapter XI Diseases of the digestive system,Other diseases of intestines,20297,1489,1.62 [1.21-2.16],0.0010749334491439
A1BG,Alpha-1B-glycoprotein,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,23744,536,2.05 [1.29-3.25],0.0025325083813638
A1BG,Alpha-1B-glycoprotein,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,23740,532,1.98 [1.24-3.15],0.0041212253418514
A1BG,Alpha-1B-glycoprotein,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,19084,276,2.92 [1.51-5.63],0.0014405952796024
A1BG,Alpha-1B-glycoprotein,Chapter XI Diseases of the digestive system,Irritable bowel syndrome,18960,152,4.00 [1.67-9.61],0.0018845430311613
A1BG,Alpha-1B-glycoprotein,Chapter XI Diseases of the digestive system,Diseases of peritoneum,24267,77,5.51 [1.67-18.19],0.0050765410066162
A1BG,Alpha-1B-glycoprotein,Chapter XI Diseases of the digestive system,Other diseases of peritoneum,24255,65,8.42 [2.37-29.92],0.0009903313164261
A1BG,Alpha-1B-glycoprotein,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",23517,463,3.74 [2.25-6.19],3.126008161470808e-07
A1BG,Alpha-1B-glycoprotein,Chapter XI Diseases of the digestive system,Cholelithiasis,23423,369,4.33 [2.46-7.62],3.512655636609473e-07
A1BG,Alpha-1B-glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,19057,3124,1.48 [1.20-1.83],0.0003056759768458
A1BG,Alpha-1B-glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,22466,971,1.76 [1.24-2.50],0.0015552869941429
A1BG,Alpha-1B-glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,19131,315,2.33 [1.26-4.29],0.0066613607631558
A1BG,Alpha-1B-glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,24364,98,4.19 [1.43-12.29],0.0091818128886453
A1BG,Alpha-1B-glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,18931,115,6.31 [2.35-16.93],0.0002578763555162
A1BG,Alpha-1B-glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,19274,458,0.48 [0.30-0.79],0.0035894285714418
A1BG,Alpha-1B-glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,19199,383,0.42 [0.25-0.71],0.0011370897297037
A1BG,Alpha-1B-glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,21994,45,8.45 [1.81-39.52],0.0066887782293444
A1BG,Alpha-1B-glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,22765,816,1.95 [1.33-2.87],0.0006124999249075
A1BG,Alpha-1B-glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",22636,687,1.95 [1.29-2.95],0.0016227112932627
A1BG,Alpha-1B-glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Low back pain,22243,294,2.65 [1.41-4.98],0.0024061380930912
A1BG,Alpha-1B-glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other soft tissue disorders, not elsewhere classified",21882,387,2.43 [1.40-4.22],0.0015760357334151
A1BG,Alpha-1B-glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,21696,201,3.87 [1.82-8.26],0.0004523459447964
