Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,25558,900,1.46 [1.24-1.71],3.929168630113476e-06
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,25581,142,1.82 [1.24-2.68],0.0022761147127304
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,20303,497,1.47 [1.18-1.82],0.0004447260278323
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",27321,392,1.47 [1.16-1.86],0.001610494936614
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,27182,253,1.80 [1.34-2.41],8.034503608151765e-05
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",13760,292,1.54 [1.16-2.03],0.0025865826328359
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,26052,819,1.41 [1.20-1.67],4.869260040490874e-05
WARS,"Tryptophan--tRNA ligase, cytoplasmic","Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,24842,702,1.56 [1.30-1.87],1.967028218933197e-06
WARS,"Tryptophan--tRNA ligase, cytoplasmic","Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,24678,538,1.59 [1.29-1.96],1.2916765165084056e-05
WARS,"Tryptophan--tRNA ligase, cytoplasmic","Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,24633,493,1.59 [1.28-1.97],3.304128379325019e-05
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter V Mental and behavioural disorders,Any mental disorder,24575,769,1.30 [1.09-1.55],0.0030308323819516
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",24103,297,1.53 [1.16-2.03],0.0028613840691876
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",27948,162,1.72 [1.19-2.47],0.0035041617922931
WARS,"Tryptophan--tRNA ligase, cytoplasmic","Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,26705,185,1.94 [1.39-2.71],0.0001101619812812
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter IX Diseases of the circulatory system,Death due to cardiac causes,22154,1970,1.56 [1.38-1.75],1.5886957096457781e-13
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter IX Diseases of the circulatory system,"Hypertension, essential",23226,1308,1.45 [1.26-1.67],2.4860495730930697e-07
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter IX Diseases of the circulatory system,Hypertension,23249,1331,1.43 [1.24-1.65],5.345379798502507e-07
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",26788,572,1.31 [1.07-1.60],0.008678196214555
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,26628,423,1.40 [1.11-1.76],0.0044848402077033
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter IX Diseases of the circulatory system,Secondary right heart disease,27779,60,2.22 [1.25-3.96],0.0066030731074998
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,27780,61,2.16 [1.21-3.83],0.0087341188713393
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",21975,57,2.42 [1.35-4.33],0.0029662811638028
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,19363,96,2.21 [1.40-3.49],0.0006967465789294
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,19456,189,2.17 [1.56-3.02],4.160446677743656e-06
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter IX Diseases of the circulatory system,"Heart failure, strict",27805,121,2.23 [1.49-3.34],9.85654743796504e-05
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,27610,83,2.32 [1.42-3.79],0.0007662222921953
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter IX Diseases of the circulatory system,DVT of lower extremities,27053,97,1.90 [1.20-3.01],0.0063988989680399
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",28151,93,1.90 [1.19-3.05],0.0073512549192247
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter X Diseases of the respiratory system,Diseases of the respiratory system,23968,1953,1.24 [1.11-1.39],0.0001437554424896
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter X Diseases of the respiratory system,Influenza and pneumonia,27090,192,2.24 [1.62-3.10],1.2690457909001831e-06
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",27062,164,2.18 [1.53-3.10],1.5456123869455318e-05
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,28128,56,4.71 [2.83-7.84],2.5249592404177103e-09
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter X Diseases of the respiratory system,Interstitial lung disease,26982,43,4.76 [2.63-8.60],2.415518736197294e-07
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter X Diseases of the respiratory system,"ILD, hospital admissions",28191,43,4.60 [2.55-8.27],3.548150183120243e-07
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,26975,36,3.53 [1.75-7.12],0.0004403947038226
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter X Diseases of the respiratory system,Pleural effusion,26950,75,2.49 [1.49-4.15],0.0004646277668264
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter X Diseases of the respiratory system,Other diseases of pleura,27051,176,1.93 [1.37-2.73],0.0001798878942504
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,27461,82,2.72 [1.70-4.36],2.979440075445676e-05
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XI Diseases of the digestive system,Gastrointestinal diseases,20038,5189,1.13 [1.05-1.22],0.0020390753919483
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",24322,1744,1.21 [1.07-1.36],0.0017644857900717
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XI Diseases of the digestive system,Gastric ulcer,22678,100,1.98 [1.26-3.12],0.0031966495136995
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),23217,639,1.29 [1.06-1.56],0.0091522189810711
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,27419,759,1.38 [1.16-1.64],0.0002190256494128
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, require KELA, min 2 HDR)",28232,105,1.88 [1.20-2.94],0.0056199932162355
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XI Diseases of the digestive system,Crohn disease,26765,105,1.91 [1.22-3.00],0.0045322405903893
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XI Diseases of the digestive system,"Ulcerative colitis (strict definition, require KELA, min 2 HDR)",28178,134,1.78 [1.20-2.66],0.0043723344623431
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XI Diseases of the digestive system,Ulcerative colitis,26794,134,1.80 [1.21-2.69],0.0037881859807537
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",26777,117,1.87 [1.22-2.86],0.0039064010768582
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,27263,603,1.30 [1.07-1.57],0.0086053115091118
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XI Diseases of the digestive system,Diseases of liver,27570,123,2.69 [1.82-3.96],6.384350467817686e-07
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,21922,3546,1.22 [1.12-1.33],1.1887967574659124e-05
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,23553,1878,1.27 [1.13-1.42],5.69172913773006e-05
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,25852,1117,1.24 [1.07-1.43],0.0035642150605412
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,21792,117,3.10 [2.09-4.60],1.8926864881659463e-08
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,22016,341,2.23 [1.74-2.87],3.416876398487758e-10
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",27975,111,2.97 [1.98-4.46],1.4659462778808286e-07
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,27992,99,3.42 [2.25-5.18],7.806957352968902e-09
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,21827,152,1.87 [1.28-2.72],0.0010948282174833
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,21700,25,3.40 [1.52-7.64],0.0029559423546963
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,22432,285,1.51 [1.14-2.00],0.0039265765845707
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,27917,152,2.03 [1.40-2.94],0.0001665267207638
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,27805,40,4.12 [2.24-7.58],5.122118144761554e-06
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,24959,224,1.63 [1.19-2.23],0.0022409584991989
WARS,"Tryptophan--tRNA ligase, cytoplasmic","Chapter XV Pregnancy, childbirth and the puerperium",Prolonged pregnancy,14923,151,0.58 [0.40-0.84],0.0041328385967097
WARS,"Tryptophan--tRNA ligase, cytoplasmic","Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,15599,264,0.66 [0.50-0.89],0.0054737827000446
