Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PIBF1,"Progesterone-induced-blocking factor 1, Isoform 4",Chapter II Neoplasms,Benign neoplasm: Rectum,24335,41,2.00 [1.47-2.74],1.3247346356588143e-05
PIBF1,"Progesterone-induced-blocking factor 1, Isoform 4",Chapter IX Diseases of the circulatory system,Varicose veins,23790,388,0.84 [0.74-0.96],0.008247118760809
PIBF1,"Progesterone-induced-blocking factor 1, Isoform 4",Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,23812,667,1.14 [1.04-1.25],0.0057371220239252
PIBF1,"Progesterone-induced-blocking factor 1, Isoform 4",Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,23683,538,1.15 [1.04-1.28],0.0071807698125428
PIBF1,"Progesterone-induced-blocking factor 1, Isoform 4",Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,23679,534,1.15 [1.04-1.28],0.0067576035371047
PIBF1,"Progesterone-induced-blocking factor 1, Isoform 4",Chapter XI Diseases of the digestive system,Diseases of liver,23932,109,0.58 [0.45-0.75],2.0822098549622854e-05
PIBF1,"Progesterone-induced-blocking factor 1, Isoform 4",Chapter XI Diseases of the digestive system,Other diseases of liver,23885,62,0.58 [0.42-0.81],0.0013996391176997
PIBF1,"Progesterone-induced-blocking factor 1, Isoform 4",Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other soft tissue disorders, not elsewhere classified",21816,390,1.18 [1.05-1.33],0.0069048523333753
PIBF1,"Progesterone-induced-blocking factor 1, Isoform 4",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,21630,204,1.31 [1.11-1.54],0.0013427242705879
PIBF1,"Progesterone-induced-blocking factor 1, Isoform 4",Chapter XIV Diseases of the genitourinary system,Acute renal failure,23400,33,0.55 [0.34-0.86],0.0095670005462059
PIBF1,"Progesterone-induced-blocking factor 1, Isoform 4","Chapter XV Pregnancy, childbirth and the puerperium",Medical abortion,13325,140,1.33 [1.08-1.63],0.0068365086273438
