Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",19017,131,2.11 [1.40-3.16],0.0003165251512765
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",19639,1149,1.67 [1.38-2.04],2.656453462499758e-07
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19272,2829,1.41 [1.22-1.62],3.1356822967742826e-06
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),19260,2840,1.63 [1.44-1.86],4.4785334215310116e-14
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,19670,854,1.48 [1.15-1.90],0.0024023088722541
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,19792,65,2.16 [1.21-3.85],0.0093267697517264
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,18029,886,1.78 [1.44-2.21],1.108185056201815e-07
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,17384,979,2.00 [1.69-2.38],1.0663953588006378e-15
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,17205,197,1.81 [1.18-2.78],0.0068701742979563
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13972,1851,1.75 [1.52-2.01],7.348716608295249e-15
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,17148,328,2.29 [1.83-2.86],3.652238223621376e-13
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,19842,1026,1.44 [1.14-1.82],0.0021414407352837
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,19217,727,1.77 [1.41-2.23],1.1173533542798854e-06
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19863,977,1.70 [1.37-2.10],1.3570341151197657e-06
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19738,852,1.73 [1.37-2.17],2.7264424951225152e-06
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,19901,94,2.17 [1.38-3.41],0.0007615434807577
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",19888,81,2.16 [1.33-3.52],0.001985213658541
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,18723,233,2.12 [1.55-2.91],2.7360690961255524e-06
TGFBR1,TGF-beta receptor type-1,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,18886,70,2.23 [1.32-3.79],0.0029048355496677
TGFBR1,TGF-beta receptor type-1,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,19905,55,2.36 [1.39-4.00],0.001411586632549
TGFBR1,TGF-beta receptor type-1,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,19945,66,2.10 [1.16-3.79],0.0139246273576482
TGFBR1,TGF-beta receptor type-1,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",15525,58,2.12 [1.20-3.74],0.0097478294618331
TGFBR1,TGF-beta receptor type-1,Chapter II Neoplasms,"Haemangioma, any site",19929,76,1.91 [1.02-3.54],0.0415488993782822
TGFBR1,TGF-beta receptor type-1,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",15627,160,1.93 [1.25-2.97],0.002862783412949
TGFBR1,TGF-beta receptor type-1,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",15563,96,0.33 [0.13-0.87],0.0241532058208519
TGFBR1,TGF-beta receptor type-1,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",15553,86,2.14 [1.26-3.62],0.0047504042657202
TGFBR1,TGF-beta receptor type-1,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",16528,1061,1.31 [1.03-1.66],0.030502950518796
TGFBR1,TGF-beta receptor type-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,18548,65,2.81 [1.67-4.74],0.0001024277393976
TGFBR1,TGF-beta receptor type-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,19524,2266,1.56 [1.35-1.81],2.201669646772469e-09
TGFBR1,TGF-beta receptor type-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,19675,1192,1.75 [1.46-2.10],2.004413934399944e-09
TGFBR1,TGF-beta receptor type-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,19673,1190,1.76 [1.47-2.11],1.016068764990255e-09
TGFBR1,TGF-beta receptor type-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,19773,883,1.56 [1.23-1.97],0.0002531595700814
TGFBR1,TGF-beta receptor type-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other coagulation defects,19653,94,2.00 [1.20-3.33],0.007641072798589
TGFBR1,TGF-beta receptor type-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other diseases of blood and blood-forming organs,19542,61,2.17 [1.23-3.85],0.0077805113613714
TGFBR1,TGF-beta receptor type-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",19769,210,1.65 [1.04-2.62],0.0349077755933261
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,14799,302,2.58 [1.74-3.82],2.22449916918424e-06
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,14545,48,4.27 [2.33-7.82],2.665547361748048e-06
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Deficiency of other B group vitamins,18194,182,1.95 [1.29-2.94],0.0015110908221518
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases","Delirium, not induced by alcohol and other psychoactive substances",19571,479,1.58 [1.13-2.23],0.0083058252688639
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Dementia in Alzheimer disease,19289,197,2.26 [1.58-3.24],7.56625216216966e-06
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,19713,938,1.46 [1.14-1.86],0.0024226733164406
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,17121,905,1.48 [1.16-1.88],0.0015665222745077
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,14716,219,3.02 [1.95-4.66],6.257150262343833e-07
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of iron metabolism,14556,59,3.37 [1.59-7.12],0.0014760304293251
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,17696,3199,1.24 [1.06-1.45],0.0072473496530328
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of magnesium metabolism,14650,153,2.27 [1.28-4.04],0.0052240936265458
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,14956,459,2.35 [1.69-3.27],3.954483396736693e-07
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,19909,229,2.34 [1.81-3.03],9.533100063256651e-11
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,19752,72,2.58 [1.86-3.60],1.903380660306303e-08
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,19805,589,1.57 [1.18-2.08],0.001970413415379
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Fluid overload,14738,241,4.03 [2.86-5.67],1.3461986228343716e-15
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,14782,285,3.64 [2.75-4.80],8.268559419191462e-20
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",15103,606,1.63 [1.16-2.30],0.00523558981767
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,14610,113,2.72 [1.51-4.90],0.0008297606969792
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,19746,66,2.64 [1.91-3.66],5.292994920150955e-09
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,14974,477,1.98 [1.38-2.85],0.0002108669368992
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,14829,332,1.79 [1.13-2.84],0.0130356363491835
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,18805,4308,1.36 [1.19-1.55],5.490359686387327e-06
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",15823,1326,2.15 [1.74-2.67],1.833675275166833e-12
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,19948,196,2.16 [1.57-2.99],2.474677910936839e-06
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",14555,58,3.41 [1.86-6.27],7.437556692899857e-05
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,17624,140,1.96 [1.22-3.16],0.0056669465879901
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,17564,80,2.55 [1.62-4.01],5.287926334103315e-05
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,2062,59,4.64 [2.36-9.13],8.466321747656055e-06
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,19361,269,1.63 [1.04-2.54],0.0322071527103868
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,18213,201,1.62 [1.02-2.56],0.041148578746302
TGFBR1,TGF-beta receptor type-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,15128,631,2.35 [1.74-3.17],2.5102334128438626e-08
TGFBR1,TGF-beta receptor type-1,Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),18952,233,2.31 [1.59-3.34],9.403702087487358e-06
TGFBR1,TGF-beta receptor type-1,Chapter IX Diseases of the circulatory system,Angina pectoris,17562,1235,1.32 [1.05-1.66],0.0166247053417824
