Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
PAIP2B,Polyadenylate-binding protein-interacting protein 2B,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17895,875,1.15 [1.03-1.29],0.0166129360485257
PAIP2B,Polyadenylate-binding protein-interacting protein 2B,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19712,967,1.12 [1.00-1.25],0.0449161526074102
PAIP2B,Polyadenylate-binding protein-interacting protein 2B,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19586,841,1.16 [1.03-1.30],0.0120819522403659
PAIP2B,Polyadenylate-binding protein-interacting protein 2B,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,19760,120,1.40 [1.07-1.82],0.0126228090285022
PAIP2B,Polyadenylate-binding protein-interacting protein 2B,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",19493,1349,0.88 [0.79-0.97],0.0144251708338435
PAIP2B,Polyadenylate-binding protein-interacting protein 2B,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",15427,61,1.62 [1.13-2.33],0.0085652581254583
PAIP2B,Polyadenylate-binding protein-interacting protein 2B,Chapter II Neoplasms,Melanocytic naevi,19710,144,0.58 [0.41-0.82],0.0018778888128909
PAIP2B,Polyadenylate-binding protein-interacting protein 2B,Chapter II Neoplasms,Melanocytic naevi of trunk,19780,84,0.51 [0.33-0.81],0.0044540532629621
PAIP2B,Polyadenylate-binding protein-interacting protein 2B,Chapter II Neoplasms,Melanoma in situ,15393,60,0.50 [0.29-0.87],0.0141660237164686
PAIP2B,Polyadenylate-binding protein-interacting protein 2B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other disorders of white blood cells,19395,56,1.51 [1.05-2.16],0.0246298588561445
PAIP2B,Polyadenylate-binding protein-interacting protein 2B,"Chapter IV Endocrine, nutritional and metabolic diseases",Dementia in Alzheimer disease,19159,194,0.68 [0.51-0.92],0.0111580714687543
PAIP2B,Polyadenylate-binding protein-interacting protein 2B,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorders of plasma-protein metabolism, not elsewhere classified",14442,53,1.51 [1.04-2.18],0.0297795753017512
PAIP2B,Polyadenylate-binding protein-interacting protein 2B,"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,17931,47,1.95 [1.46-2.59],5.06727811101763e-06
PAIP2B,Polyadenylate-binding protein-interacting protein 2B,"Chapter IV Endocrine, nutritional and metabolic diseases",Other mental disorders due to brain damage and dysfunction and to physical disease,19050,85,0.55 [0.34-0.87],0.010570158626601
PAIP2B,Polyadenylate-binding protein-interacting protein 2B,"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,19233,268,0.78 [0.61-0.99],0.0454308713297105
PAIP2B,Polyadenylate-binding protein-interacting protein 2B,Chapter IX Diseases of the circulatory system,Angina pectoris,17420,1233,0.87 [0.78-0.98],0.0159384429029734
