Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",22035,170,0.79 [0.64-0.98],0.0289707176977531
IKZF2,Zinc finger protein Helios,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,22937,1070,1.07 [1.01-1.13],0.0269714466152475
IKZF2,Zinc finger protein Helios,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Vitamin B12 deficiency anaemia,21941,74,1.25 [1.05-1.50],0.013025815046566
IKZF2,Zinc finger protein Helios,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,22995,721,1.08 [1.01-1.16],0.0299469704570954
IKZF2,Zinc finger protein Helios,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,23001,1722,0.94 [0.89-0.99],0.0168641201069822
IKZF2,Zinc finger protein Helios,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",22998,1718,0.94 [0.89-0.99],0.0198736436491228
IKZF2,Zinc finger protein Helios,Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",23048,246,1.16 [1.04-1.29],0.0060112031501255
IKZF2,Zinc finger protein Helios,Chapter IX Diseases of the circulatory system,DVT of lower extremities,21984,270,1.14 [1.03-1.27],0.0105291234955505
IKZF2,Zinc finger protein Helios,Chapter IX Diseases of the circulatory system,Venous thromboembolism,22936,767,1.09 [1.02-1.17],0.0075186455432561
IKZF2,Zinc finger protein Helios,Chapter VI Diseases of the nervous system,Cerebral cysts,22781,231,1.18 [1.06-1.31],0.0024895719041121
IKZF2,Zinc finger protein Helios,Chapter VI Diseases of the nervous system,Circumscribed brain atrophy,22672,57,1.26 [1.04-1.53],0.0176831783645082
IKZF2,Zinc finger protein Helios,Chapter VI Diseases of the nervous system,Neurological diseases,21891,3560,1.05 [1.02-1.09],0.002164746710254
IKZF2,Zinc finger protein Helios,Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,22576,26,1.47 [1.18-1.83],0.0004871512306351
IKZF2,Zinc finger protein Helios,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,22322,42,0.42 [0.23-0.75],0.0039062869683472
IKZF2,Zinc finger protein Helios,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,22619,68,0.61 [0.41-0.92],0.0182254056498274
IKZF2,Zinc finger protein Helios,Chapter VIII Diseases of the ear and mastoid process,Other disorders of ear,23075,929,1.08 [1.02-1.15],0.0140953328789361
IKZF2,Zinc finger protein Helios,Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,22836,690,1.10 [1.03-1.18],0.0047107875323769
IKZF2,Zinc finger protein Helios,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,22269,323,1.19 [1.08-1.30],0.0002569699408089
IKZF2,Zinc finger protein Helios,Chapter X Diseases of the respiratory system,Interstitial lung disease,22296,350,1.16 [1.06-1.27],0.0013224456914091
IKZF2,Zinc finger protein Helios,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,23078,431,1.12 [1.03-1.23],0.0077843090453098
IKZF2,Zinc finger protein Helios,Chapter X Diseases of the respiratory system,Vocal cord dysfunction,10091,110,1.18 [1.01-1.39],0.0426523332127228
IKZF2,Zinc finger protein Helios,Chapter XI Diseases of the digestive system,Cholelithiasis,22437,752,1.07 [1.00-1.15],0.0468105675775348
IKZF2,Zinc finger protein Helios,Chapter XI Diseases of the digestive system,Coeliac disease,21584,91,1.30 [1.13-1.50],0.0002625756439915
IKZF2,Zinc finger protein Helios,Chapter XI Diseases of the digestive system,Diseases of salivary glands,22299,65,1.33 [1.13-1.57],0.0007964746607636
IKZF2,Zinc finger protein Helios,Chapter XI Diseases of the digestive system,Intestinal malabsorption,21597,104,1.29 [1.13-1.48],0.0002303238245691
IKZF2,Zinc finger protein Helios,Chapter XI Diseases of the digestive system,"Postprocedural disorders of digestive system, not elsewhere classified",21653,160,1.21 [1.07-1.37],0.0022294657443917
IKZF2,Zinc finger protein Helios,Chapter XI Diseases of the digestive system,Ulcerative colitis,21878,143,1.19 [1.04-1.36],0.0107584807665407
IKZF2,Zinc finger protein Helios,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",20277,79,0.69 [0.48-0.97],0.0347511378637305
IKZF2,Zinc finger protein Helios,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,20324,425,0.86 [0.76-0.96],0.0100806999684504
IKZF2,Zinc finger protein Helios,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,22137,89,1.21 [1.02-1.43],0.0324716278191943
IKZF2,Zinc finger protein Helios,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,22887,839,1.08 [1.02-1.16],0.0130868286374778
IKZF2,Zinc finger protein Helios,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,23135,85,1.21 [1.02-1.44],0.0251927552638647
