Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
DEFB116,Beta-defensin 116,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,19152,709,0.89 [0.80-1.00],0.0442580847697877
DEFB116,Beta-defensin 116,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,19848,41,1.49 [1.15-1.92],0.0021404382526151
DEFB116,Beta-defensin 116,Chapter II Neoplasms,Benign neoplasm of meninges,19904,26,1.60 [1.20-2.13],0.0013012483134247
DEFB116,Beta-defensin 116,Chapter II Neoplasms,Melanoma in situ,15489,61,1.40 [1.10-1.79],0.0065247808741718
DEFB116,Beta-defensin 116,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of iron metabolism,14503,60,1.33 [1.05-1.70],0.0204514266480729
DEFB116,Beta-defensin 116,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorders of plasma-protein metabolism, not elsewhere classified",14494,51,1.32 [1.01-1.73],0.0446653668364312
DEFB116,Beta-defensin 116,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,14720,277,1.19 [1.05-1.36],0.0078105026667078
DEFB116,Beta-defensin 116,Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,18741,84,0.59 [0.39-0.90],0.0136295693527074
DEFB116,Beta-defensin 116,Chapter VI Diseases of the nervous system,Other diseases of spinal cord,19439,59,0.60 [0.37-1.00],0.0479736365518515
DEFB116,Beta-defensin 116,Chapter VI Diseases of the nervous system,Other headache syndromes,18383,34,1.48 [1.13-1.94],0.0047036960696707
DEFB116,Beta-defensin 116,Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,19402,22,0.32 [0.11-0.90],0.0313717646750909
DEFB116,Beta-defensin 116,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Iridocyclitis,19696,80,1.27 [1.01-1.60],0.0376489116332885
DEFB116,Beta-defensin 116,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,19673,57,1.37 [1.07-1.75],0.0110503853744951
DEFB116,Beta-defensin 116,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of optic [2nd] nerve and visual pathways,19893,46,0.45 [0.24-0.86],0.0159622792434197
DEFB116,Beta-defensin 116,Chapter XI Diseases of the digestive system,Chronic gastritis,15229,215,1.18 [1.01-1.37],0.0344991811616047
DEFB116,Beta-defensin 116,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,19220,563,1.11 [1.01-1.22],0.0387259617034908
DEFB116,Beta-defensin 116,Chapter XI Diseases of the digestive system,Other diseases of liver,19639,571,1.12 [1.01-1.23],0.0266945170663505
DEFB116,Beta-defensin 116,Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",14135,283,1.18 [1.03-1.34],0.0151402380828206
DEFB116,Beta-defensin 116,Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,14239,387,1.16 [1.04-1.30],0.0104369785394534
DEFB116,Beta-defensin 116,Chapter XI Diseases of the digestive system,Volvulus,13911,59,1.36 [1.07-1.74],0.0132458077506755
DEFB116,Beta-defensin 116,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,17618,213,1.17 [1.00-1.37],0.0431579724105471
DEFB116,Beta-defensin 116,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,17492,372,0.82 [0.70-0.96],0.0158309877246049
DEFB116,Beta-defensin 116,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Ganglion,17204,84,0.65 [0.43-0.97],0.0357613915272662
DEFB116,Beta-defensin 116,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,17519,114,1.34 [1.12-1.60],0.0015538805179843
DEFB116,Beta-defensin 116,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Wrist or foot drop (acquired),14228,50,0.51 [0.28-0.92],0.0244444726856835
DEFB116,Beta-defensin 116,Chapter XIV Diseases of the genitourinary system,Dialysis,17751,66,1.31 [1.02-1.68],0.0347883241786708
