Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GBP6,Guanylate-binding protein 6,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",19755,62,1.55 [1.10-2.18],0.0112642024168146
GBP6,Guanylate-binding protein 6,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",19837,79,1.42 [1.00-2.02],0.0480018827765906
GBP6,Guanylate-binding protein 6,Chapter II Neoplasms,Melanocytic naevi of trunk,19838,85,0.52 [0.28-0.98],0.0416085942516941
GBP6,Guanylate-binding protein 6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,19517,42,0.34 [0.13-0.89],0.0274133481782049
GBP6,Guanylate-binding protein 6,Chapter IX Diseases of the circulatory system,Aortic aneurysm,18963,326,1.24 [1.00-1.52],0.0448428847479999
GBP6,Guanylate-binding protein 6,Chapter IX Diseases of the circulatory system,Other intracranial haemorrhages,18570,75,0.46 [0.23-0.92],0.0272890487486062
GBP6,Guanylate-binding protein 6,Chapter VI Diseases of the nervous system,Other sleep disorders,18889,578,0.80 [0.65-0.98],0.0306592450277468
GBP6,Guanylate-binding protein 6,Chapter VI Diseases of the nervous system,Sleep apnoea,19622,524,0.78 [0.63-0.98],0.0293291116079435
GBP6,Guanylate-binding protein 6,Chapter VI Diseases of the nervous system,Small fibre neuropathy,19550,47,1.64 [1.17-2.30],0.0037453529756654
GBP6,Guanylate-binding protein 6,Chapter X Diseases of the respiratory system,Influenza and pneumonia,19655,1719,0.89 [0.79-1.00],0.0462134097025752
GBP6,Guanylate-binding protein 6,Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,19717,185,0.64 [0.42-0.96],0.0321561020940496
GBP6,Guanylate-binding protein 6,Chapter XI Diseases of the digestive system,Crohn disease,18697,77,0.47 [0.24-0.92],0.0272328489285499
GBP6,Guanylate-binding protein 6,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Adhesive capsulitis of shoulder,17121,71,1.48 [1.04-2.11],0.0303388468430477
GBP6,Guanylate-binding protein 6,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",19750,779,0.84 [0.70-1.00],0.0495280931895427
GBP6,Guanylate-binding protein 6,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,17291,241,1.28 [1.02-1.61],0.03567833652683
GBP6,Guanylate-binding protein 6,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,17494,444,1.21 [1.01-1.45],0.0364647247060436
GBP6,Guanylate-binding protein 6,Chapter XIV Diseases of the genitourinary system,Hydronephrosis,17724,288,0.70 [0.51-0.96],0.0248936828800641
