Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
MINK1,Misshapen-like kinase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,19468,53,1.44 [1.07-1.93],0.0152579686581602
MINK1,Misshapen-like kinase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,20368,256,0.74 [0.65-0.84],3.006355754332873e-06
MINK1,Misshapen-like kinase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",20320,208,0.69 [0.60-0.80],3.0218410441572e-07
MINK1,Misshapen-like kinase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Dementia in Alzheimer disease,19829,199,0.83 [0.72-0.96],0.0116665799853818
MINK1,Misshapen-like kinase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,20256,949,1.10 [1.03-1.18],0.0059549331650247
MINK1,Misshapen-like kinase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,17589,916,1.09 [1.02-1.17],0.0143853673861898
MINK1,Misshapen-like kinase 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of lipoprotein metabolism, unspecified",14936,63,0.74 [0.57-0.96],0.0214046028013491
MINK1,Misshapen-like kinase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,18171,3298,1.07 [1.03-1.11],0.0006029500484258
MINK1,Misshapen-like kinase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,15166,293,0.84 [0.75-0.95],0.0044667456699739
MINK1,Misshapen-like kinase 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",15493,620,1.12 [1.03-1.22],0.0072697325493108
MINK1,Misshapen-like kinase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,15366,493,1.10 [1.00-1.21],0.0459020891623509
MINK1,Misshapen-like kinase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,19320,4447,1.04 [1.01-1.08],0.0072671730746877
MINK1,Misshapen-like kinase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Other and/or unspecified nontoxic goitre,19775,12,1.88 [1.01-3.51],0.0476017891782887
MINK1,Misshapen-like kinase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Phobic anxiety disorders,19669,74,1.34 [1.04-1.71],0.0217175147719951
MINK1,Misshapen-like kinase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,19860,1881,1.08 [1.03-1.14],0.0009176402058976
MINK1,Misshapen-like kinase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,19904,274,0.81 [0.72-0.92],0.0010478764677398
MINK1,Misshapen-like kinase 1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,12011,1948,0.94 [0.90-0.99],0.016059120506479
MINK1,Misshapen-like kinase 1,Chapter IX Diseases of the circulatory system,Cardiomyopathy,16219,176,0.81 [0.70-0.95],0.0086442076256541
MINK1,Misshapen-like kinase 1,Chapter IX Diseases of the circulatory system,"Cardiomyopathy, other and unspecified",16136,93,0.75 [0.60-0.92],0.0066149588947417
