Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
NBL1,Neuroblastoma suppressor of tumorigenicity 1,Chapter IX Diseases of the circulatory system,Conduction disorders,Inverse variance weighted,5,0.77 [0.61-0.97],0.0289409660300858
NBL1,Neuroblastoma suppressor of tumorigenicity 1,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,Inverse variance weighted,5,1.16 [1.01-1.34],0.035235689386585
NBL1,Neuroblastoma suppressor of tumorigenicity 1,Chapter XI Diseases of the digestive system,Other diseases of intestines,Inverse variance weighted,5,1.10 [1.00-1.21],0.0416479710129992
