Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CNDP1,Beta-Ala-His dipeptidase,Chapter V Mental and behavioural disorders,Alcohol dependence,Inverse variance weighted,48,1.06 [1.01-1.13],0.0328804603613043
CNDP1,Beta-Ala-His dipeptidase,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,48,1.02 [1.00-1.04],0.0235532360126999
