Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CKB,Creatine kinase B-type,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,11,0.84 [0.71-0.99],0.0362404617339397
CKB,Creatine kinase B-type,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,11,0.86 [0.76-0.98],0.0230583270579183
