Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
ASGR2,Asialoglycoprotein receptor 2,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,24,1.05 [1.00-1.10],0.0446712043431791
ASGR2,Asialoglycoprotein receptor 2,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,24,0.94 [0.88-0.99],0.0299587368630509
