Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
SULT2A1,Bile salt sulfotransferase,Chapter V Mental and behavioural disorders,Alcohol dependence,Inverse variance weighted,8,0.90 [0.81-1.00],0.041334912160456
SULT2A1,Bile salt sulfotransferase,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,8,0.95 [0.92-0.99],0.011865047272235
SULT2A1,Bile salt sulfotransferase,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,8,0.95 [0.91-0.98],0.005581989006403
