Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
NOTCH3,Neurogenic locus notch homolog protein 3,Chapter XIV Diseases of the genitourinary system,Endometriosis,Inverse variance weighted,19,0.81 [0.69-0.96],0.0161840911879451
NOTCH3,Neurogenic locus notch homolog protein 3,Chapter XIV Diseases of the genitourinary system,Female genital prolapse,Inverse variance weighted,19,0.88 [0.78-1.00],0.0473905769042721
