Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TGM2,Protein-glutamine gamma-glutamyltransferase 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,23136,2779,0.90 [0.86-0.94],3.916202489089179e-06
TGM2,Protein-glutamine gamma-glutamyltransferase 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,23316,1473,0.88 [0.83-0.94],5.695486785987215e-05
TGM2,Protein-glutamine gamma-glutamyltransferase 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,23314,1471,0.88 [0.83-0.94],5.626248759877995e-05
TGM2,Protein-glutamine gamma-glutamyltransferase 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,23449,1101,0.83 [0.78-0.89],3.059517667547905e-07
TGM2,Protein-glutamine gamma-glutamyltransferase 2,Chapter XI Diseases of the digestive system,Coeliac disease,22069,95,0.36 [0.31-0.41],3.7524516361621695e-48
TGM2,Protein-glutamine gamma-glutamyltransferase 2,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,20049,1937,0.90 [0.86-0.95],0.0002388577078975
TGM2,Protein-glutamine gamma-glutamyltransferase 2,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",21693,3915,0.93 [0.89-0.96],6.810974520511523e-05
TGM2,Protein-glutamine gamma-glutamyltransferase 2,Chapter XI Diseases of the digestive system,Diseases of the digestive system,23369,1395,0.86 [0.81-0.91],1.8992657297930016e-06
TGM2,Protein-glutamine gamma-glutamyltransferase 2,Chapter XI Diseases of the digestive system,Intestinal malabsorption,22082,108,0.38 [0.33-0.44],1.705411278463812e-43
TGM2,Protein-glutamine gamma-glutamyltransferase 2,Chapter XI Diseases of the digestive system,Oesophagitis,18406,628,0.81 [0.74-0.90],2.2131439559459783e-05
TGM2,Protein-glutamine gamma-glutamyltransferase 2,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,18581,803,0.85 [0.78-0.93],0.0002195547174043
TGM2,Protein-glutamine gamma-glutamyltransferase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,20200,3349,0.93 [0.90-0.97],0.0007527207645504
TGM2,Protein-glutamine gamma-glutamyltransferase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervical disc disorders,20790,148,0.73 [0.60-0.88],0.0008666966635433
TGM2,Protein-glutamine gamma-glutamyltransferase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,18723,1872,0.91 [0.86-0.96],0.0003639505358799
