Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
C1QL2,Complement C1q-like protein 2,Chapter V Mental and behavioural disorders,Smoking dependency,19407,1293,1.24 [1.11-1.39],0.000181449054347
C1QL2,Complement C1q-like protein 2,Chapter XI Diseases of the digestive system,Diseases of appendix,19873,145,0.50 [0.33-0.76],0.0009618451638031
