Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
DGCR6,Protein DGCR6,Chapter I Certain infectious and parasitic diseases,Other viral diseases,19845,99,1.63 [1.23-2.17],0.000796659251908
DGCR6,Protein DGCR6,Chapter II Neoplasms,Lymphoid leukaemia,15518,56,2.18 [1.77-2.70],3.403274317109736e-13
DGCR6,Protein DGCR6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,19764,242,1.50 [1.21-1.84],0.0001563861734827
DGCR6,Protein DGCR6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",19721,199,1.52 [1.22-1.91],0.0002301582917805
DGCR6,Protein DGCR6,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",15753,1310,1.22 [1.09-1.36],0.0004255383846395
DGCR6,Protein DGCR6,Chapter IX Diseases of the circulatory system,Oesophageal varices,18712,55,1.84 [1.30-2.61],0.0005963252139299
DGCR6,Protein DGCR6,Chapter VI Diseases of the nervous system,Generalized epilepsy,19594,51,1.80 [1.29-2.53],0.0005893673498337
DGCR6,Protein DGCR6,Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,19627,181,1.51 [1.19-1.93],0.0008467815456456
DGCR6,Protein DGCR6,Chapter XI Diseases of the digestive system,Diseases of liver,19790,722,1.31 [1.14-1.51],0.0001456164818149
DGCR6,Protein DGCR6,Chapter XI Diseases of the digestive system,Diseases of the digestive system,19636,1184,1.22 [1.09-1.37],0.0006154883992089
DGCR6,Protein DGCR6,Chapter XI Diseases of the digestive system,GI-bleeding,19435,983,1.26 [1.11-1.43],0.0002778107885558
DGCR6,Protein DGCR6,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,19870,309,1.47 [1.22-1.78],7.677906671715649e-05
DGCR6,Protein DGCR6,Chapter XI Diseases of the digestive system,Other diseases of liver,19639,571,1.34 [1.15-1.57],0.0001664786612015
DGCR6,Protein DGCR6,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,19444,992,1.26 [1.11-1.42],0.0002985520409774
DGCR6,Protein DGCR6,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,17519,114,1.60 [1.22-2.10],0.0007104168975852
DGCR6,Protein DGCR6,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,17167,47,1.90 [1.40-2.60],4.782898478073047e-05
DGCR6,Protein DGCR6,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",14202,24,2.11 [1.38-3.21],0.0005139581064616
