Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
SLIT2,Slit homolog 2 protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,23050,312,1.32 [1.14-1.54],0.000315456150724
SLIT2,Slit homolog 2 protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",22991,253,1.35 [1.15-1.59],0.0003274021259614
SLIT2,Slit homolog 2 protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22446,2110,1.25 [1.17-1.33],1.2717392729964811e-11
SLIT2,Slit homolog 2 protein,Chapter IX Diseases of the circulatory system,"Hypertension, portal",22984,106,1.92 [1.64-2.24],3.7103763001747055e-16
SLIT2,Slit homolog 2 protein,Chapter IX Diseases of the circulatory system,Oesophageal varices,21803,68,2.04 [1.71-2.44],6.358562965777232e-15
SLIT2,Slit homolog 2 protein,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,21917,64,1.63 [1.26-2.10],0.0001976377319534
SLIT2,Slit homolog 2 protein,Chapter XI Diseases of the digestive system,Alcoholic liver disease,22348,114,1.72 [1.43-2.08],8.344716731795483e-09
SLIT2,Slit homolog 2 protein,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",23006,128,1.83 [1.57-2.14],9.233818649190912e-15
SLIT2,Slit homolog 2 protein,Chapter XI Diseases of the digestive system,Diseases of liver,23069,835,1.43 [1.31-1.56],4.166584535240417e-16
SLIT2,Slit homolog 2 protein,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,22383,149,1.82 [1.57-2.10],9.051823370300008e-16
SLIT2,Slit homolog 2 protein,Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",22319,85,1.66 [1.33-2.07],5.83340986782807e-06
SLIT2,Slit homolog 2 protein,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,23165,360,1.42 [1.24-1.62],3.4367991009382325e-07
SLIT2,Slit homolog 2 protein,Chapter XI Diseases of the digestive system,Other diseases of liver,22896,662,1.47 [1.34-1.61],9.92070216936933e-16
SLIT2,Slit homolog 2 protein,Chapter XI Diseases of the digestive system,Other inflammatory liver diseases,22324,90,1.65 [1.33-2.04],5.2504097234955045e-06
