Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
PQBP1,Polyglutamine-binding protein 1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),22344,3408,1.09 [1.04-1.14],0.0005482628627676
PQBP1,Polyglutamine-binding protein 1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,22962,66,1.49 [1.18-1.87],0.0008419976741596
PQBP1,Polyglutamine-binding protein 1,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",18014,68,1.93 [1.67-2.23],1.5968983793860793e-18
PQBP1,Polyglutamine-binding protein 1,Chapter II Neoplasms,Lymphoid leukaemia,18008,62,2.05 [1.78-2.37],8.801787222093345e-23
PQBP1,Polyglutamine-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",18299,1577,1.13 [1.05-1.21],0.0005970775706737
PQBP1,Polyglutamine-binding protein 1,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",20784,1814,1.11 [1.05-1.19],0.0008861010192317
PQBP1,Polyglutamine-binding protein 1,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,22269,323,1.28 [1.13-1.45],0.0001020414574859
PQBP1,Polyglutamine-binding protein 1,Chapter X Diseases of the respiratory system,Interstitial lung disease,22296,350,1.27 [1.12-1.43],0.000161595149327
PQBP1,Polyglutamine-binding protein 1,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,22904,959,1.19 [1.09-1.29],4.115622051908255e-05
PQBP1,Polyglutamine-binding protein 1,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,23078,431,1.26 [1.13-1.41],5.382661779761233e-05
PQBP1,Polyglutamine-binding protein 1,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,22889,944,1.19 [1.10-1.30],2.8387849669757625e-05
PQBP1,Polyglutamine-binding protein 1,Chapter XI Diseases of the digestive system,Coeliac disease,21584,91,1.49 [1.23-1.79],3.32678835103125e-05
PQBP1,Polyglutamine-binding protein 1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,21597,104,1.47 [1.22-1.76],3.1589769186428776e-05
PQBP1,Polyglutamine-binding protein 1,Chapter XI Diseases of the digestive system,Oral lichen ruber planus,23119,111,1.38 [1.14-1.67],0.0009775774556882
