Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ABCA2,ATP-binding cassette sub-family A member 2,22536,97,1.75 [1.17-2.62],0.0063961581469946
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACE2,Angiotensin-converting enzyme 2,26305,112,1.62 [1.25-2.10],0.0002461691482266
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACTA2,"Actin, aortic smooth muscle",26305,112,1.53 [1.15-2.01],0.0029405799076868
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,22536,97,1.51 [1.11-2.07],0.0095465532378556
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADA2,Adenosine deaminase 2,26614,113,2.35 [1.65-3.36],2.317876390181463e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27008,117,3.20 [2.10-4.87],5.6977651249546574e-08
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,22604,91,1.87 [1.25-2.81],0.0025454777498089
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAMTSL2,ADAMTS-like protein 2,23263,97,2.32 [1.39-3.85],0.0012009757962268
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADGRE1,Adhesion G protein-coupled receptor E1,23182,96,1.69 [1.22-2.35],0.0017446499060788
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADGRE2,Adhesion G protein-coupled receptor E2,26901,117,2.34 [1.35-4.04],0.0023251332626776
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADGRE5,Adhesion G protein-coupled receptor E5,26974,116,2.07 [1.25-3.40],0.0043524019786298
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADM,Pro-adrenomedullin,27030,116,2.91 [1.57-5.39],0.0007045848779179
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",AGRN,Agrin,26901,117,1.94 [1.25-2.99],0.0028861100200991
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ALCAM,CD166 antigen,27122,116,2.79 [1.31-5.96],0.0079442162768838
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",AMIGO2,Amphoterin-induced protein 2,26669,115,2.90 [1.46-5.77],0.0023770506338586
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ANGPT2,Angiopoietin-2,27030,116,2.31 [1.60-3.33],7.342220190271805e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ANGPTL2,Angiopoietin-related protein 2,26813,117,2.35 [1.59-3.47],1.7966295779810445e-05
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ANGPTL3,Angiopoietin-related protein 3,26788,113,2.01 [1.29-3.13],0.0021644142849582
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ANPEP,Aminopeptidase N,26819,113,2.36 [1.42-3.92],0.0008977925636988
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",APOA2,Apolipoprotein A-II,23299,99,1.79 [1.22-2.61],0.0027095199382223
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",APOA4,Apolipoprotein A-IV,23305,97,1.78 [1.23-2.56],0.0020588595053673
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",APOL1,Apolipoprotein L1,23299,99,0.58 [0.40-0.85],0.0055924953270064
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",AREG,Amphiregulin,26669,115,1.57 [1.18-2.10],0.0022307699128804
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ASGR1,Asialoglycoprotein receptor 1,26609,113,2.81 [1.76-4.49],1.5986973251256587e-05
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ATRAID,All-trans retinoic acid-induced differentiation factor,23182,96,1.64 [1.18-2.27],0.0031393719275261
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",AXL,Tyrosine-protein kinase receptor UFO,26866,113,3.09 [1.82-5.27],3.25818483468934e-05
