Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACE2,Angiotensin-converting enzyme 2,22383,200,1.35 [1.10-1.65],0.0040155085716614
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACP1,Low molecular weight phosphotyrosine protein phosphatase,19242,178,0.58 [0.41-0.83],0.0028681845604031
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACP5,Tartrate-resistant acid phosphatase type 5,22869,205,1.84 [1.31-2.58],0.0004250762780828
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACY1,Aminoacylase-1,22763,203,1.36 [1.14-1.62],0.0005777252916148
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADA2,Adenosine deaminase 2,22632,206,1.60 [1.21-2.11],0.001066917299793
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19726,185,1.89 [1.23-2.89],0.0033802291872927
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,22825,205,0.56 [0.43-0.72],9.948139208746268e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRG2,Adhesion G-protein coupled receptor G2,22763,203,0.47 [0.33-0.67],4.571298034465795e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,22383,200,1.23 [1.08-1.41],0.0025727483606115
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADM,Pro-adrenomedullin,22984,208,2.84 [1.78-4.51],1.0798591246872444e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGR2,Anterior gradient protein 2 homolog,22062,195,1.22 [1.08-1.39],0.0016798319383247
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGRN,Agrin,22870,203,1.71 [1.21-2.41],0.002271077704372
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGXT,Serine--pyruvate aminotransferase,22763,203,1.30 [1.12-1.50],0.0004388109284307
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",22727,206,1.30 [1.13-1.50],0.0003066050954076
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMN,Protein amnionless,22359,196,1.41 [1.11-1.80],0.0056001247342492
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANGPTL4,Angiopoietin-related protein 4,22835,202,1.47 [1.12-1.93],0.0052718032467287
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANXA10,Annexin A10,22245,197,1.60 [1.40-1.81],8.370151250085467e-13
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ASGR1,Asialoglycoprotein receptor 1,22648,202,2.35 [1.60-3.46],1.5114209293140229e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ASGR2,Asialoglycoprotein receptor 2,19812,184,2.53 [1.51-4.22],0.0003943732916613
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ATRAID,All-trans retinoic acid-induced differentiation factor,19726,185,1.59 [1.25-2.02],0.0001492222655822
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,B2M,Beta-2-microglobulin,19816,186,1.69 [1.37-2.09],9.030489718755274e-07
