Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,ASGR1,Asialoglycoprotein receptor 1,25192,70,2.69 [1.49-4.88],0.0010942215976727
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,ATP1B4,Protein ATP1B4,21223,61,1.83 [1.22-2.75],0.0034685848279457
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,BCL2,Apoptosis regulator Bcl-2,21916,61,1.51 [1.12-2.03],0.0071190034723729
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,BPIFA2,BPI fold-containing family A member 2,20608,56,0.69 [0.54-0.89],0.0041803540310084
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,BST2,Bone marrow stromal antigen 2,25604,73,1.51 [1.14-2.01],0.0044144338322675
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,CA14,Carbonic anhydrase 14,25580,73,0.48 [0.28-0.83],0.0092730562912762
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,CALY,Neuron-specific vesicular protein calcyon,21286,58,1.69 [1.15-2.47],0.0070333173111581
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,CHGA,Chromogranin-A,21984,61,1.39 [1.10-1.77],0.0066338119247809
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,CST1,Cystatin-SN,19035,50,0.66 [0.50-0.88],0.0049147636295192
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,DENND2B,DENN domain-containing protein 2B,21286,58,1.66 [1.26-2.18],0.0003153441943212
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,EFCAB14,EF-hand calcium-binding domain-containing protein 14,21916,61,2.03 [1.20-3.45],0.0084212432460818
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,ENPEP,Glutamyl aminopeptidase,21286,58,1.68 [1.25-2.25],0.0005649146748386
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,ENTPD5,Ectonucleoside triphosphate diphosphohydrolase 5,24885,71,4.34 [1.54-12.18],0.005343115416418
