Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27046,491,1.14 [1.04-1.25],0.0055279282315942
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACP5,Tartrate-resistant acid phosphatase type 5,27813,506,1.47 [1.18-1.83],0.0006663864892746
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23395,424,1.40 [1.18-1.66],0.0001367867852432
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ADAMTSL4,ADAMTS-like protein 4,23418,425,1.83 [1.26-2.64],0.0013653345286102
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",AGXT,Serine--pyruvate aminotransferase,27711,498,1.19 [1.08-1.30],0.0003723305002329
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ALMS1,Alstrom syndrome protein 1,23634,430,1.27 [1.08-1.50],0.0047223285573189
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",AMBP,Protein AMBP,27921,505,1.86 [1.25-2.76],0.0022105462648102
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ANG,Angiogenin,27608,507,1.33 [1.08-1.65],0.0079971407024252
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ANP32C,Acidic leucine-rich nuclear phosphoprotein 32 family member C,23418,425,1.32 [1.11-1.57],0.0018877283134499
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ANXA10,Annexin A10,27053,485,1.14 [1.04-1.26],0.0075936568491693
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",APOA2,Apolipoprotein A-II,24109,436,1.29 [1.07-1.56],0.0065547233269666
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",AREG,Amphiregulin,27582,490,1.24 [1.06-1.44],0.0056912448765225
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ASGR1,Asialoglycoprotein receptor 1,27524,494,1.65 [1.28-2.13],0.0001148503373863
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ATRAID,All-trans retinoic acid-induced differentiation factor,23991,437,1.37 [1.08-1.73],0.009210406654164
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ATRN,"Attractin, Isoform 2",24119,436,2.09 [1.21-3.63],0.0083144724035636
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",B2M,Beta-2-microglobulin,24119,436,1.42 [1.18-1.72],0.0002547136047151
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,27046,491,1.19 [1.06-1.34],0.0038633101106487
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",BAMBI,BMP and activin membrane-bound inhibitor homolog,27046,491,1.48 [1.16-1.90],0.0017975489540351
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",BPIFB2,BPI fold-containing family B member 2,24046,432,1.24 [1.09-1.42],0.0012016993864342
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",BST2,Bone marrow stromal antigen 2,27973,509,1.32 [1.16-1.49],1.2550706377188206e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",C3,Complement C3,22895,414,1.43 [1.22-1.67],9.943200204745504e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",C4BPB,C4b-binding protein beta chain,27776,506,1.48 [1.23-1.79],4.833501450761534e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",C9,Complement component C9,24109,436,1.31 [1.10-1.55],0.0021904706924004
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,23315,419,0.69 [0.55-0.86],0.0012932886402546
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CAMLG,Guided entry of tail-anchored proteins factor CAMLG,23414,426,1.33 [1.15-1.54],0.0001175557675022
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CCER2,Coiled-coil domain-containing glutamate-rich protein 2,23418,425,1.29 [1.12-1.48],0.0003470583001446
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CCL14,C-C motif chemokine 14,27608,507,1.31 [1.09-1.57],0.0034613853159129
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CCL15,C-C motif chemokine 15,28049,509,1.28 [1.08-1.52],0.0038382584956523
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CCL21,C-C motif chemokine 21,27827,507,1.30 [1.10-1.55],0.0026212628263428
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CCL5,C-C motif chemokine 5,27786,507,1.11 [1.03-1.20],0.0050169136080446
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CCL7,C-C motif chemokine 7,27694,497,1.19 [1.05-1.34],0.0058011629144351
