Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ANP32C,Acidic leucine-rich nuclear phosphoprotein 32 family member C,23861,134,1.44 [1.10-1.89],0.0085222812985877
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,BPIFB2,BPI fold-containing family B member 2,24502,136,1.37 [1.09-1.73],0.0074525576334425
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,BTN1A1,Butyrophilin subfamily 1 member A1,24384,137,1.44 [1.10-1.87],0.0069569727815226
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,23861,134,1.48 [1.16-1.88],0.0018272272187549
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,FABP6,Gastrotropin,27704,155,0.62 [0.46-0.84],0.0019828673507151
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GTF2IRD1,General transcription factor II-I repeat domain-containing protein 1,24089,134,1.24 [1.06-1.46],0.0089648432107441
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,HIF1A,Hypoxia-inducible factor 1-alpha,23840,134,1.27 [1.07-1.53],0.0080504475046228
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IFNAR1,Interferon alpha/beta receptor 1,24448,138,2.05 [1.26-3.36],0.004149271949608
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IL12RB2,Interleukin-12 receptor subunit beta-2,23840,134,1.50 [1.11-2.04],0.0086044364877263
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IL18R1,Interleukin-18 receptor 1,28580,159,1.77 [1.17-2.67],0.0065140211778341
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IL20RA,Interleukin-20 receptor subunit alpha,27719,156,1.42 [1.13-1.77],0.002258415859476
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,LRRC38,Leucine-rich repeat-containing protein 38,23858,133,1.46 [1.12-1.91],0.0052601395987226
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,MLLT1,Protein ENL,23676,134,1.28 [1.06-1.53],0.0095647405840806
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,MSMB,Beta-microseminoprotein,28169,160,0.77 [0.63-0.93],0.0068128216245554
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,NT5E,5'-nucleotidase,28308,156,1.44 [1.14-1.81],0.0024551126528648
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,PAIP2B,Polyadenylate-binding protein-interacting protein 2B,23628,134,1.56 [1.24-1.96],0.0001640030188703
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,RARRES2,Retinoic acid receptor responder protein 2,28378,160,1.46 [1.13-1.88],0.0034774352834291
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,STOML2,"Stomatin-like protein 2, mitochondrial",23676,134,1.23 [1.06-1.41],0.0050628398394626
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,WASL,Neural Wiskott-Aldrich syndrome protein,23840,134,1.32 [1.07-1.63],0.0089831916786778
