Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of appendix,C5,Complement C5,24488,145,2.93 [1.33-6.46],0.0076644313456052
Chapter XI Diseases of the digestive system,Diseases of appendix,DSG3,Desmoglein-3,28306,162,0.54 [0.37-0.81],0.0024078767208748
Chapter XI Diseases of the digestive system,Diseases of appendix,ERC2,ERC protein 2,23772,140,1.25 [1.06-1.48],0.0077065308587687
Chapter XI Diseases of the digestive system,Diseases of appendix,FSHB,Follitropin subunit beta,23774,137,1.30 [1.07-1.58],0.0086186510468071
Chapter XI Diseases of the digestive system,Diseases of appendix,IL19,Interleukin-19,27447,154,0.73 [0.58-0.92],0.0074269894855402
Chapter XI Diseases of the digestive system,Diseases of appendix,MAGEA3,Melanoma-associated antigen 3,24001,142,1.31 [1.08-1.60],0.0060773592256687
Chapter XI Diseases of the digestive system,Diseases of appendix,MATN3,Matrilin-3,27904,159,0.49 [0.33-0.73],0.0005271828449985
Chapter XI Diseases of the digestive system,Diseases of appendix,MUC2,Mucin-2,24445,144,1.28 [1.08-1.52],0.0038744860120628
Chapter XI Diseases of the digestive system,Diseases of appendix,NEDD9,Enhancer of filamentation 1,23757,144,1.57 [1.13-2.19],0.0073782861819748
Chapter XI Diseases of the digestive system,Diseases of appendix,OBP2B,Odorant-binding protein 2b,27855,159,0.77 [0.64-0.92],0.0046469000535757
Chapter XI Diseases of the digestive system,Diseases of appendix,RAB6A,Ras-related protein Rab-6A,28119,164,1.41 [1.09-1.82],0.0087871733644165
Chapter XI Diseases of the digestive system,Diseases of appendix,RTKN2,Rhotekin-2,23673,138,0.55 [0.35-0.84],0.0063115891151278
Chapter XI Diseases of the digestive system,Diseases of appendix,SPINT1,Kunitz-type protease inhibitor 1,28027,162,0.44 [0.24-0.78],0.0054084530229951
Chapter XI Diseases of the digestive system,Diseases of appendix,SUSD2,Sushi domain-containing protein 2,28126,162,0.46 [0.28-0.75],0.0016975690728285
Chapter XI Diseases of the digestive system,Diseases of appendix,TFPI2,Tissue factor pathway inhibitor 2,28112,164,1.37 [1.11-1.70],0.0039280184227802
Chapter XI Diseases of the digestive system,Diseases of appendix,TNXB,Tenascin-X,28126,162,0.49 [0.29-0.84],0.0087130928854884
