Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACY1,Aminoacylase-1,27049,291,1.24 [1.07-1.43],0.0044664501496418
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,22747,245,1.51 [1.24-1.84],3.5040258621075086e-05
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADA2,Adenosine deaminase 2,26860,287,1.79 [1.41-2.26],1.1676504991572868e-06
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22823,252,1.46 [1.17-1.82],0.000853074494182
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27261,289,1.68 [1.18-2.38],0.003692617401268
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,22823,252,1.65 [1.24-2.21],0.0007111415887198
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTSL2,ADAMTS-like protein 2,23491,253,1.72 [1.23-2.39],0.0014756439710213
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADGRE1,Adhesion G protein-coupled receptor E1,23420,253,1.35 [1.09-1.67],0.005519191425494
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADGRG1,Adhesion G-protein coupled receptor G1,26929,282,1.22 [1.05-1.43],0.009391480032375
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADM,Pro-adrenomedullin,27287,286,1.74 [1.18-2.57],0.0055229407688031
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AGR2,Anterior gradient protein 2 homolog,26196,277,1.33 [1.20-1.47],4.6738709192090935e-08
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AGR3,Anterior gradient protein 3,26361,275,1.38 [1.18-1.61],5.6887769587228857e-05
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AGXT,Serine--pyruvate aminotransferase,27049,291,1.20 [1.06-1.36],0.0034219769103471
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AIDA,"Axin interactor, dorsalization-associated protein",22851,249,1.24 [1.10-1.39],0.0003584822294669
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",26880,281,1.14 [1.03-1.25],0.0083980368431633
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AK2,"Adenylate kinase 2, mitochondrial",23431,253,1.18 [1.06-1.32],0.0036704527027762
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AKR7L,Aflatoxin B1 aldehyde reductase member 4,22823,252,1.36 [1.18-1.56],1.5165625508138702e-05
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ALDH2,"Aldehyde dehydrogenase, mitochondrial",23400,252,1.31 [1.10-1.56],0.0029714615460055
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",26984,286,1.21 [1.06-1.38],0.0045629882333943
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",23470,252,1.43 [1.15-1.79],0.0015089703679505
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ALPP,"Alkaline phosphatase, placental type",26929,282,1.12 [1.03-1.22],0.0062224577764929
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AMOTL2,Angiomotin-like protein 2,23323,251,1.38 [1.13-1.69],0.0018184320041197
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ANGPT2,Angiopoietin-2,27287,286,1.62 [1.26-2.08],0.0001630600271358
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ANXA1,Annexin A1,22842,246,1.40 [1.15-1.72],0.0010542493828161
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ANXA10,Annexin A10,26402,279,1.35 [1.20-1.51],2.65564793945804e-07
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ANXA2,Annexin A2,22508,242,1.27 [1.10-1.48],0.0016046457010716
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AP2B1,AP-2 complex subunit beta,22851,249,1.46 [1.18-1.80],0.0004244257594728
Chapter XI Diseases of the digestive system,Diseases of the digestive system,APLP1,Amyloid-like protein 1,27049,291,0.75 [0.61-0.92],0.0055602482778951
Chapter XI Diseases of the digestive system,Diseases of the digestive system,APOF,Apolipoprotein F,23526,256,0.59 [0.40-0.85],0.0054596555607575
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AREG,Amphiregulin,26929,282,1.47 [1.21-1.78],0.0001021880059024
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ARHGAP30,Rho GTPase-activating protein 30,23077,248,1.61 [1.29-2.01],2.792959617719728e-05
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ARNT,Aryl hydrocarbon receptor nuclear translocator,26542,280,1.53 [1.23-1.89],0.0001023658910211
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ARSA,Arylsulfatase A,27034,285,1.38 [1.11-1.71],0.003216463197526
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ARSB,Arylsulfatase B,26929,282,1.31 [1.10-1.57],0.0030311834532554
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ASAH1,Acid ceramidase,23291,251,1.37 [1.10-1.72],0.0054252347298558
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ASGR1,Asialoglycoprotein receptor 1,26858,281,2.13 [1.54-2.94],4.084926088369721e-06
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ATP2B4,Plasma membrane calcium-transporting ATPase 4,22747,245,1.32 [1.14-1.52],0.0001994270596173
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ATRAID,All-trans retinoic acid-induced differentiation factor,23420,253,1.43 [1.12-1.83],0.0041309485704754
Chapter XI Diseases of the digestive system,Diseases of the digestive system,B2M,Beta-2-microglobulin,23535,256,1.45 [1.17-1.80],0.0006464290482466
Chapter XI Diseases of the digestive system,Diseases of the digestive system,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",22842,246,1.75 [1.26-2.44],0.0009689520795851
Chapter XI Diseases of the digestive system,Diseases of the digestive system,BAP18,Chromatin complexes subunit BAP18,23431,253,1.26 [1.10-1.44],0.0008827766254511
Chapter XI Diseases of the digestive system,Diseases of the digestive system,BCAN,Brevican core protein,26858,281,0.54 [0.40-0.72],4.800232778694601e-05
Chapter XI Diseases of the digestive system,Diseases of the digestive system,BCL2L15,Bcl-2-like protein 15,22823,252,1.39 [1.19-1.63],4.4791400721876815e-05
Chapter XI Diseases of the digestive system,Diseases of the digestive system,BCL7B,B-cell CLL/lymphoma 7 protein family member B,23400,252,1.41 [1.14-1.73],0.0014890519001926
Chapter XI Diseases of the digestive system,Diseases of the digestive system,BST2,Bone marrow stromal antigen 2,27301,289,1.33 [1.14-1.56],0.0003807811505073
Chapter XI Diseases of the digestive system,Diseases of the digestive system,BTN2A1,Butyrophilin subfamily 2 member A1,27153,287,1.71 [1.16-2.52],0.0069853375205728
Chapter XI Diseases of the digestive system,Diseases of the digestive system,BTN3A2,Butyrophilin subfamily 3 member A2,27021,286,1.48 [1.13-1.92],0.0038356158661889
Chapter XI Diseases of the digestive system,Diseases of the digestive system,C1QA,Complement C1q subcomponent subunit A,27237,289,1.82 [1.18-2.81],0.0064618624510793
Chapter XI Diseases of the digestive system,Diseases of the digestive system,C1R,Complement C1r subcomponent,23535,256,1.80 [1.18-2.75],0.0060308977227725
Chapter XI Diseases of the digestive system,Diseases of the digestive system,C7,Complement component C7,22988,253,1.95 [1.36-2.80],0.0003096322273147
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CA14,Carbonic anhydrase 14,27287,286,0.54 [0.41-0.71],1.543262890576707e-05
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CA9,Carbonic anhydrase 9,27287,286,1.58 [1.27-1.96],3.223751977342742e-05
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CABP2,Calcium-binding protein 2,22851,249,1.26 [1.08-1.49],0.0045546500422057
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CADPS,Calcium-dependent secretion activator 1,22851,249,1.43 [1.16-1.75],0.0006217524989797
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CALCA,Calcitonin,26813,281,1.20 [1.05-1.37],0.0061152278100732
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CASC3,Protein CASC3,22851,249,1.57 [1.22-2.01],0.0003890925214192
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CBLIF,Cobalamin binding intrinsic factor,27017,290,1.22 [1.05-1.41],0.0098554781454531
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CBS,Cystathionine beta-synthase,22842,246,1.33 [1.09-1.63],0.0056745271046432
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CCL11,Eotaxin,27372,289,1.68 [1.29-2.19],0.0001085606089334
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CCL20,C-C motif chemokine 20,27372,289,1.29 [1.17-1.43],2.372535616125741e-07
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CCL21,C-C motif chemokine 21,27153,287,1.46 [1.18-1.79],0.0003845198613881
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CCL25,C-C motif chemokine 25,27372,289,1.81 [1.48-2.22],9.016178132350844e-09
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CCNE1,G1/S-specific cyclin-E1,22823,252,1.14 [1.03-1.27],0.0092413758019256
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD160,CD160 antigen,27372,289,1.57 [1.27-1.95],3.3840751824485664e-05
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD163,Scavenger receptor cysteine-rich type 1 protein M130,27117,289,1.53 [1.22-1.92],0.0002483412266787
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD209,CD209 antigen,27105,288,0.65 [0.49-0.85],0.0016565526763127
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD27,CD27 antigen,27102,286,1.61 [1.26-2.06],0.0001444751889527
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD274,Programmed cell death 1 ligand 1,26858,281,1.66 [1.26-2.18],0.0002575176210976
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD300A,CMRF35-like molecule 8,22975,246,2.43 [1.65-3.58],7.312401285305671e-06
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD300C,CMRF35-like molecule 6,27301,289,1.90 [1.42-2.53],1.2293937238540555e-05
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD300E,CMRF35-like molecule 2,27201,285,1.63 [1.28-2.08],8.892342762433552e-05
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD302,CD302 antigen,26929,282,1.60 [1.15-2.23],0.0053952259288416
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD4,T-cell surface glycoprotein CD4,26978,286,1.66 [1.28-2.17],0.0001629123147234
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD40,Tumor necrosis factor receptor superfamily member 5,27017,287,1.35 [1.12-1.64],0.0021177635313782
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD46,Membrane cofactor protein,26850,287,1.64 [1.18-2.27],0.0030919262418401
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD48,CD48 antigen,27111,287,1.73 [1.23-2.45],0.0018577487627345
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD5,T-cell surface glycoprotein CD5,27252,286,1.49 [1.11-2.01],0.0077402205502563
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD7,T-cell antigen CD7,22789,252,1.52 [1.18-1.96],0.0011276741780249
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD72,B-cell differentiation antigen CD72,22975,246,1.48 [1.11-1.96],0.006653141667472
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD74,HLA class II histocompatibility antigen gamma chain,27301,289,1.70 [1.28-2.26],0.0002468562517537
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD79B,B-cell antigen receptor complex-associated protein beta chain,27372,289,1.50 [1.19-1.87],0.000443539595318
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD80,T-lymphocyte activation antigen CD80,23501,254,1.84 [1.34-2.51],0.0001293312033531
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD83,CD83 antigen,27021,286,1.93 [1.46-2.54],3.2793874351153097e-06
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CDCP1,CUB domain-containing protein 1,26858,281,1.40 [1.17-1.69],0.0003265474419067
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CDH1,Cadherin-1,26107,284,1.50 [1.23-1.82],5.7254551372834506e-05
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CDH2,Cadherin-2,27049,291,1.46 [1.11-1.93],0.0075159599302601
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CEACAM20,Carcinoembryonic antigen-related cell adhesion molecule 20,23077,248,1.56 [1.29-1.90],7.334351865779373e-06
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,26034,268,1.27 [1.09-1.49],0.0026849035530219
