Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,CEACAM19,Carcinoembryonic antigen-related cell adhesion molecule 19,14682,58,3.10 [2.32-4.13],1.35334749426803e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,DEFB103A_DEFB103B,Beta-defensin 103,14166,57,2.62 [2.09-3.29],9.401959124553095e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,DEFB4A_DEFB4B,Beta-defensin 4A,16704,62,2.21 [1.89-2.60],2.8015293005572383e-22
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,GPR15L,Protein GPR15L,14682,58,2.98 [2.25-3.94],1.977829084439192e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,IL19,Interleukin-19,16542,63,2.90 [2.50-3.38],1.5630164565632754e-43
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,IL36G,Interleukin-36 gamma,14228,58,1.85 [1.55-2.20],5.590552398718058e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,IL6,Interleukin-6,16874,64,1.66 [1.43-1.93],1.4418071403571058e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,KLK8,Kallikrein-8,16358,59,3.84 [2.64-5.58],1.8052452567608839e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,LY6D,Lymphocyte antigen 6D,16862,65,2.92 [2.17-3.92],1.416910288760328e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,PI3,Elafin,16719,63,3.41 [2.87-4.05],1.9725402659176665e-44
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,TNF,Tumor necrosis factor,16615,64,2.37 [1.91-2.94],3.632438438550247e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,16953,62,2.29 [1.82-2.87],8.571907073014228e-13
