Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTSL2,ADAMTS-like protein 2,16024,500,2.45 [2.00-3.00],3.38535857022666e-18
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRG1,Adhesion G-protein coupled receptor G1,18347,590,1.30 [1.22-1.40],1.7214574924234726e-13
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANXA10,Annexin A10,18014,578,1.31 [1.21-1.41],2.179026809099844e-11
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AREG,Amphiregulin,18347,590,2.43 [2.10-2.81],8.682865329926541e-33
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ASGR1,Asialoglycoprotein receptor 1,18274,594,2.41 [1.97-2.95],2.270530461995199e-17
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ATRAID,All-trans retinoic acid-induced differentiation factor,15952,502,1.70 [1.44-2.00],2.366490238448987e-10
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,BSG,Basigin,18595,602,3.23 [2.32-4.50],4.149530197657434e-12
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,BST2,Bone marrow stromal antigen 2,18583,603,1.69 [1.52-1.88],7.768079741373709e-23
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,C7,Complement component C7,15630,490,2.37 [1.82-3.09],1.5477769488141386e-10
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CA9,Carbonic anhydrase 9,18581,601,1.67 [1.46-1.91],1.0883722594698665e-13
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL20,C-C motif chemokine 20,18628,602,1.27 [1.19-1.36],1.6925820944882325e-12
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD27,CD27 antigen,18466,595,1.86 [1.60-2.16],4.680492983389681e-16
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD302,CD302 antigen,18347,590,2.05 [1.68-2.50],1.7622585975626348e-12
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD74,HLA class II histocompatibility antigen gamma chain,18583,603,2.09 [1.73-2.54],3.5420031246856826e-14
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD79B,B-cell antigen receptor complex-associated protein beta chain,18628,602,1.58 [1.38-1.82],4.7393032995099385e-11
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD80,T-lymphocyte activation antigen CD80,16009,498,2.01 [1.62-2.50],1.9358888042616503e-10
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD83,CD83 antigen,18390,592,1.86 [1.53-2.25],2.3131697340643208e-10
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",15960,501,1.85 [1.55-2.21],5.443490404118518e-12
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CHGA,Chromogranin-A,16024,500,1.47 [1.35-1.60],1.6808932558363277e-19
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CHI3L1,Chitinase-3-like protein 1,18039,585,1.31 [1.21-1.42],2.076640143300096e-11
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CKAP4,Cytoskeleton-associated protein 4,18536,601,2.18 [1.80-2.64],1.0962010648117596e-15
