Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0006936,GO:0006936,muscle contraction,4/11,349/18800,3.47487425606936e-05,0.0080269595315202,0.0049745568297413,MYBPC1/MYL3/MYOM2/MYOM3,4
