Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
GLI2,Zinc finger protein GLI2,Lifestyle factors,X1050.Time spend outdoors in summer,45023,-0.0546926999680779,0.0366676218709817,-0.126561238835202,0.0171758388990462,0.135824129328723
GLI2,Zinc finger protein GLI2,Lifestyle factors,X1060.Time spent outdoors in winter,41885,-0.00692324513800831,0.0413215043033072,-0.0879133935724903,0.0740669032964737,0.866942481070812
GLI2,Zinc finger protein GLI2,Physical activities,X1070.Time spent watching television (TV),46063,0.0218954555158248,0.0357276083084547,-0.0481306567687463,0.091921567800396,0.539985676461379
GLI2,Zinc finger protein GLI2,Physical activities,X1080.Time spent using computer,41843,0.0433601564064115,0.0396038842841678,-0.0342634567905574,0.12098376960338,0.273598750747977
GLI2,Zinc finger protein GLI2,Physical activities,X1090.Time spent driving,40924,-0.0409008550501133,0.041625189837768,-0.122486227132139,0.0406845170319119,0.325818944498218
GLI2,Zinc finger protein GLI2,Lifestyle factors,X1160.Sleep duration,47561,-0.000462365088079892,0.0337782007872671,-0.0666676386311234,0.0657429084549636,0.989078798022712
GLI2,Zinc finger protein GLI2,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,32458,0.00432556973400288,0.0131955183641394,-0.0215376462597103,0.0301887857277161,0.743066352519671
GLI2,Zinc finger protein GLI2,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,32458,-0.000152229793231469,0.0130233884456374,-0.0256780711466808,0.0253736115602179,0.990674047351149
GLI2,Zinc finger protein GLI2,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,32458,-0.0163545762720342,0.015168934492808,-0.0460856878779378,0.0133765353338694,0.280991492269403
GLI2,Zinc finger protein GLI2,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,32458,-0.00335847880961648,0.0156533976406453,-0.0340391381852813,0.0273221805660483,0.830121159047082
GLI2,Zinc finger protein GLI2,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,32458,-0.00972625537640971,0.0160619315405309,-0.0412076411958503,0.0217551304430309,0.544831551004304
GLI2,Zinc finger protein GLI2,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,32458,0.00635845963726616,0.0306315903156202,-0.0536794573813493,0.0663963766558817,0.835563007635174
GLI2,Zinc finger protein GLI2,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,32458,-0.0183940584086243,0.0312065516465967,-0.0795588996359538,0.0427707828187051,0.555588759216775
GLI2,Zinc finger protein GLI2,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,32458,-0.000911326549037678,0.0228360048546198,-0.0456698960640926,0.0438472429660172,0.968167844195492
GLI2,Zinc finger protein GLI2,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,32458,-0.00746346649220406,0.0168873473445787,-0.0405626672875784,0.0256357343031703,0.658532075340665
GLI2,Zinc finger protein GLI2,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,32458,-0.0149279879751417,0.0117764719571492,-0.0380098730111541,0.00815389706087068,0.204971151457289
GLI2,Zinc finger protein GLI2,Health and medical history,X120039#18.Location of pain during the past week_Upper back,32458,0.0115822577486538,0.0166885218027175,-0.0211272449846725,0.0442917604819801,0.48768504050049
GLI2,Zinc finger protein GLI2,Health and medical history,X120039#19.Location of pain during the past week_Lower back,32458,-0.00726649583392246,0.00954049499058633,-0.0259658660154717,0.0114328743476267,0.446291202448039
