Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
FABP4,"Fatty acid-binding protein, adipocyte",Lifestyle factors,X1050.Time spend outdoors in summer,49289,0.00191031033977333,0.0217231851582773,-0.0406671325704502,0.0444877532499969,0.929926028710946
FABP4,"Fatty acid-binding protein, adipocyte",Lifestyle factors,X1060.Time spent outdoors in winter,45489,-0.0656693525655377,0.0247633531846216,-0.114205524807396,-0.0171331803236794,0.00801042106482434
FABP4,"Fatty acid-binding protein, adipocyte",Physical activities,X1070.Time spent watching television (TV),50471,0.186235381687269,0.0216965443328579,0.143710154794867,0.22876060857967,9.68485578982194e-18
FABP4,"Fatty acid-binding protein, adipocyte",Physical activities,X1080.Time spent using computer,45422,0.0408374330232277,0.0229589537948575,-0.00416211641469297,0.0858369824611483,0.0753006026454828
FABP4,"Fatty acid-binding protein, adipocyte",Physical activities,X1090.Time spent driving,44291,-0.042163353828332,0.0241301070125998,-0.0894583635730276,0.00513165591636369,0.0805944614943289
FABP4,"Fatty acid-binding protein, adipocyte",Lifestyle factors,X1160.Sleep duration,52293,-0.0390555140588433,0.0203131449226637,-0.0788692781072643,0.000758249989577617,0.0545312392578728
FABP4,"Fatty acid-binding protein, adipocyte",Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34646,-0.00210438885207213,0.0163893574178904,-0.0342275293911373,0.030018751686993,0.897835049079282
FABP4,"Fatty acid-binding protein, adipocyte",Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34646,0.0234807685275349,0.016095732933644,-0.00806686802240731,0.055028405077477,0.14464392242831
FABP4,"Fatty acid-binding protein, adipocyte",Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34646,-0.011059861967651,0.0188690204098758,-0.0480431419710076,0.0259234180357055,0.557794616595271
FABP4,"Fatty acid-binding protein, adipocyte",Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34646,0.010365652706031,0.0195764641974688,-0.028004217121008,0.0487355225330699,0.596472556281523
FABP4,"Fatty acid-binding protein, adipocyte",Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34646,0.0289641025131347,0.0201735516563319,-0.0105760587332758,0.0685042637595452,0.151103539128489
FABP4,"Fatty acid-binding protein, adipocyte",Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34646,-0.0239374698733892,0.0388442116222847,-0.100072124653067,0.0521971849062888,0.537747218888118
FABP4,"Fatty acid-binding protein, adipocyte",Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,34646,0.0455861712345108,0.0398836645512197,-0.0325858112858798,0.123758153754901,0.253072885037173
FABP4,"Fatty acid-binding protein, adipocyte",Health and medical history,X120039#15.Location of pain during the past week_Chest pain,34646,0.0314548442237588,0.0283493848373678,-0.0241099500574821,0.0870196385049997,0.267221004671662
FABP4,"Fatty acid-binding protein, adipocyte",Health and medical history,X120039#16.Location of pain during the past week_Abdomen,34646,0.00703475742473803,0.0208745192512312,-0.0338793003076751,0.0479488151571512,0.73612185231872
FABP4,"Fatty acid-binding protein, adipocyte",Health and medical history,X120039#17.Location of pain during the past week_Neck pain,34646,0.03054080663016,0.0146261423164784,0.00187356768986227,0.0592080455704577,0.0368124668749155
FABP4,"Fatty acid-binding protein, adipocyte",Health and medical history,X120039#18.Location of pain during the past week_Upper back,34646,0.0520344778480001,0.0207766802701236,0.0113121845185579,0.0927567711774423,0.0122782964468041
FABP4,"Fatty acid-binding protein, adipocyte",Health and medical history,X120039#19.Location of pain during the past week_Lower back,34646,0.00320102170039658,0.0118785575609879,-0.0200809511191397,0.0264829945199329,0.787566262410297
FABP4,"Fatty acid-binding protein, adipocyte",Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,34646,0.00707543217996545,0.0152413313231698,-0.0227975772134473,0.0369484415733782,0.642494738886615
FABP4,"Fatty acid-binding protein, adipocyte",Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,34646,0.0534622401227125,0.0231845406724572,0.00802054040469632,0.0989039398407287,0.0211326630543201
