Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Lifestyle factors,X1050.Time spend outdoors in summer,49203,0.00459872931633706,0.0235946338449208,-0.0416467530197077,0.0508442116523818,0.845468311350156
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Lifestyle factors,X1060.Time spent outdoors in winter,45416,-0.0379628690255018,0.0269721028437493,-0.0908281905992504,0.0149024525482467,0.159297615150776
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Physical activities,X1070.Time spent watching television (TV),50387,0.101222374516265,0.0234464199155637,0.0552673914817601,0.14717735755077,1.58609179020819e-05
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Physical activities,X1080.Time spent using computer,45354,-0.0130529542160749,0.025252234578286,-0.0625473339895155,0.0364414255573657,0.605229236150589
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Physical activities,X1090.Time spent driving,44214,-0.126139428628096,0.0265230168848364,-0.178124541722375,-0.0741543155338166,1.98968854460162e-06
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Lifestyle factors,X1160.Sleep duration,52214,0.0833655298259643,0.0221435144391384,0.039964241525253,0.126766818126676,0.000167029928390668
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34615,-0.0289095174062022,0.0152819965453747,-0.0588622306351366,0.0010431958227322,0.0585528786631719
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34615,0.0191614362691378,0.0150270346387934,-0.0102915516228973,0.048614424161173,0.202290456583121
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34615,0.0171956132561186,0.0176295918774468,-0.0173583868236772,0.0517496133359144,0.329391996289761
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34615,0.0162845678625883,0.0183577809688416,-0.0196966828363412,0.0522658185615177,0.375063070583772
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34615,0.0189596170448965,0.0188750598090839,-0.018035500180908,0.0559547342707009,0.315169982473018
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34615,0.045882340176789,0.0361446586670203,-0.0249611908105707,0.116725871164149,0.204322841959249
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,34615,0.0184219302142734,0.0373182558388922,-0.0547218512299553,0.0915657116585022,0.621567755326739
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,34615,0.013945310898046,0.0264481580380945,-0.0378930788566193,0.0657837006527113,0.598017226546118
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,34615,0.0155614181412941,0.0195195899031766,-0.022696978068932,0.0538198143515202,0.425340554189373
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,34615,0.0092488417322497,0.0136557468817503,-0.0175164221559809,0.0360141056204803,0.49823928640103
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Health and medical history,X120039#18.Location of pain during the past week_Upper back,34615,0.0253757661835206,0.0193859764775137,-0.0126207477124063,0.0633722800794475,0.190570652913546
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Health and medical history,X120039#19.Location of pain during the past week_Lower back,34615,0.00806548522967578,0.0111160509214157,-0.013721974576299,0.0298529450356505,0.468117534092147
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,34615,0.00336441796709654,0.0142443766048808,-0.0245545601784698,0.0312833961126628,0.81328763084595
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,34615,0.0314320249221598,0.0216369431944358,-0.0109763837389344,0.073840433583254,0.146335758647173
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,34615,0.0208022203846944,0.020392984865424,-0.0191680299515367,0.0607724707209254,0.30771941015288
FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,34615,0.00900390804870191,0.0251810359134695,-0.0403509223416983,0.0583587384391021,0.720674376919909
