Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
EDDM3B,Epididymal secretory protein E3-beta,Lifestyle factors,X1050.Time spend outdoors in summer,45553,0.0103069914200261,0.0241643044033246,-0.03705504521049,0.0576690280505423,0.66972017722342
EDDM3B,Epididymal secretory protein E3-beta,Lifestyle factors,X1060.Time spent outdoors in winter,42319,-0.00793850761839982,0.0272737898531943,-0.0613951357306607,0.045518120493861,0.771003140117114
EDDM3B,Epididymal secretory protein E3-beta,Physical activities,X1070.Time spent watching television (TV),46604,0.0122350226823377,0.0239649687685039,-0.03473631610393,0.0592063614686054,0.609679687319566
EDDM3B,Epididymal secretory protein E3-beta,Physical activities,X1080.Time spent using computer,42306,0.0271541005218902,0.0255610332074878,-0.022945524564786,0.0772537256085663,0.288102504665638
EDDM3B,Epididymal secretory protein E3-beta,Physical activities,X1090.Time spent driving,41322,-0.0179071415181058,0.0266031355509206,-0.0700492871979101,0.0342350041616985,0.500878928984805
EDDM3B,Epididymal secretory protein E3-beta,Lifestyle factors,X1160.Sleep duration,48143,0.0181970302516249,0.0224901413921819,-0.0258836468770517,0.0622777073803014,0.418458987440397
EDDM3B,Epididymal secretory protein E3-beta,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,32659,0.00692744153058883,0.018164114310564,-0.0286742225181165,0.0425291055792942,0.702930033444581
EDDM3B,Epididymal secretory protein E3-beta,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,32659,-0.0140541592356299,0.0179099546156629,-0.0491576702823291,0.0210493518110693,0.432643475347029
EDDM3B,Epididymal secretory protein E3-beta,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,32659,0.0119870774506919,0.0209200612366421,-0.0290162425731266,0.0529903974745104,0.566663143308998
EDDM3B,Epididymal secretory protein E3-beta,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,32659,0.014240634238278,0.0216212329459553,-0.0281369823357944,0.0566182508123504,0.51014345039512
EDDM3B,Epididymal secretory protein E3-beta,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,32659,0.00401002284103399,0.022141860935961,-0.0393880245934495,0.0474080702755175,0.856288582770935
EDDM3B,Epididymal secretory protein E3-beta,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,32659,-0.0392168836795062,0.0423671199961463,-0.122256438871953,0.0438226715129405,0.35465624241262
EDDM3B,Epididymal secretory protein E3-beta,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,32659,0.0506971509193303,0.0431473203262582,-0.0338715969201358,0.135265898758796,0.24003532376945
EDDM3B,Epididymal secretory protein E3-beta,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,32659,0.0326226083807371,0.0309243429350784,-0.0279891037720165,0.0932343205334907,0.291492350248017
EDDM3B,Epididymal secretory protein E3-beta,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,32659,0.0135447359900121,0.0231580925925983,-0.0318451254914805,0.0589345974715048,0.558642510223723
EDDM3B,Epididymal secretory protein E3-beta,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,32659,0.00303617416995878,0.0162832605223285,-0.028879016453805,0.0349513647937226,0.852088467209884
EDDM3B,Epididymal secretory protein E3-beta,Health and medical history,X120039#18.Location of pain during the past week_Upper back,32659,-0.00367294573123947,0.0228810112497154,-0.0485197277806816,0.0411738363182027,0.872472199322783
