Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,AGR2,Anterior gradient protein 2 homolog,18630,472,1.29 [1.19-1.40],1.6258977811630115e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,AMBP,Protein AMBP,19385,487,3.65 [2.45-5.42],1.5818576972085516e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,BRK1,Protein BRICK1,18799,476,2.13 [1.79-2.54],2.9418064076860845e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CAPG,Macrophage-capping protein,19113,478,1.52 [1.33-1.74],9.36826514413168e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CCN3,CCN family member 3,19448,490,2.30 [1.84-2.87],1.4551316962210546e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CD276,CD276 antigen,19248,492,2.35 [1.86-2.97],9.69488219571836e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CDCP1,CUB domain-containing protein 1,19111,478,1.93 [1.66-2.24],2.4239389899117844e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CHGA,Chromogranin-A,16771,415,1.45 [1.34-1.58],5.169453307227655e-19
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,COL6A3,Collagen alpha-3(VI) chain,19479,493,2.13 [1.71-2.65],1.7603791403460165e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,COL9A1,Collagen alpha-1(IX) chain,19207,490,3.44 [2.97-3.99],8.969033349340051e-61
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CRTAC1,Cartilage acidic protein 1,19479,493,3.36 [2.48-4.56],6.797776374778857e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CSTB,Cystatin-B,18973,480,1.89 [1.56-2.29],6.106475592278675e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,GAST,Gastrin,16741,419,1.24 [1.17-1.32],1.7976060058931313e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,KLK4,Kallikrein-4,19408,487,1.84 [1.64-2.08],6.942881583517861e-24
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,RBFOX3,RNA binding protein fox-1 homolog 3,16749,417,1.89 [1.54-2.31],9.830512213557501e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,SPP1,Osteopontin,19444,493,1.79 [1.50-2.12],5.94856407179578e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,VSIG2,V-set and immunoglobulin domain-containing protein 2,16682,417,1.74 [1.52-1.99],2.264225790373873e-15
