Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,22270,254,1.82 [1.50-2.20],6.982174018524613e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AGR2,Anterior gradient protein 2 homolog,25491,298,1.53 [1.40-1.67],1.2624451718760435e-20
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CCL20,C-C motif chemokine 20,26637,312,1.34 [1.23-1.46],1.118504150152245e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD160,CD160 antigen,26637,312,2.22 [1.84-2.69],1.3760222288944143e-16
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD27,CD27 antigen,26450,310,2.10 [1.69-2.61],2.2049649894135615e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CHGA,Chromogranin-A,23002,260,1.54 [1.40-1.70],1.5042054613763789e-18
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CPA2,Carboxypeptidase A2,26496,314,1.78 [1.55-2.05],7.187808521921546e-16
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CSDE1,Cold shock domain-containing protein E1,22270,254,1.28 [1.19-1.38],2.0384525821093815e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CSF1,Macrophage colony-stimulating factor 1,26491,307,2.91 [2.09-4.05],2.453969786541207e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CWC15,Spliceosome-associated protein CWC15 homolog,22765,257,1.59 [1.41-1.80],2.0386894191034135e-13
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CXCL9,C-X-C motif chemokine 9,26491,307,1.51 [1.35-1.71],6.6252771378424594e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,DKK4,Dickkopf-related protein 4,26135,310,1.88 [1.59-2.24],6.01289858369587e-13
Chapter XI Diseases of the digestive system,Diseases of the digestive system,FABP1,"Fatty acid-binding protein, liver",26362,306,1.38 [1.25-1.53],8.827484924814625e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,GAST,Gastrin,22950,260,1.32 [1.23-1.42],1.867485630685996e-14
Chapter XI Diseases of the digestive system,Diseases of the digestive system,GDF15,Growth/differentiation factor 15,26684,313,1.72 [1.47-2.00],5.054237853931115e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,GIP,Gastric inhibitory polypeptide,22408,249,1.89 [1.56-2.29],1.0658488416018851e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,HTR1B,5-hydroxytryptamine receptor 1B,22264,257,1.80 [1.51-2.14],7.505112110154642e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,IL18R1,Interleukin-18 receptor 1,26637,312,2.49 [1.87-3.32],4.19100425732016e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,IL2RA,Interleukin-2 receptor subunit alpha,26161,306,2.08 [1.66-2.59],1.2883071998447019e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,IL4R,Interleukin-4 receptor subunit alpha,26314,309,2.10 [1.66-2.65],5.982425466745798e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ITGB7,Integrin beta-7,26580,311,1.91 [1.57-2.32],7.172939942723658e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,KLRB1,Killer cell lectin-like receptor subfamily B member 1,26637,312,2.22 [1.74-2.84],1.7667622879833902e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,KRT18,"Keratin, type I cytoskeletal 18",26246,311,1.44 [1.29-1.60],9.843164480854092e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,26362,306,1.99 [1.60-2.47],5.108913705362956e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,LGALS4,Galectin-4,26362,306,2.03 [1.71-2.39],1.245287396341623e-16
Chapter XI Diseases of the digestive system,Diseases of the digestive system,LGALS9,Galectin-9,26360,307,2.45 [1.85-3.25],4.166362484008063e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,MAPRE3,Microtubule-associated protein RP/EB family member 3,22160,252,1.22 [1.15-1.30],1.7677910731320443e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,MDK,Midkine,26375,310,1.59 [1.38-1.84],5.026007443664382e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,MLN,Promotilin,26314,309,1.46 [1.30-1.64],1.0478640107314814e-10
