Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADA2,Adenosine deaminase 2,26888,113,3.55 [2.61-4.82],6.867775365852372e-16
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AGRN,Agrin,27182,118,3.57 [2.60-4.91],3.395691826251542e-15
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ALCAM,CD166 antigen,27399,118,7.46 [3.65-15.25],3.6796030910428986e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AREG,Amphiregulin,26948,117,2.76 [2.21-3.45],3.8914111218210963e-19
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,B4GALT1,"Beta-1,4-galactosyltransferase 1",27182,118,4.23 [2.61-6.84],4.132853161990131e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BCAM,Basal cell adhesion molecule,27052,113,4.29 [2.58-7.14],2.0885160945975537e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BTN2A1,Butyrophilin subfamily 2 member A1,27182,118,4.80 [2.93-7.85],4.464551604873023e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CAPG,Macrophage-capping protein,26890,117,1.88 [1.52-2.32],3.917617675750037e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL17,C-C motif chemokine 17,26993,117,1.62 [1.37-1.90],1.0015788334484384e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL7,C-C motif chemokine 7,27057,119,1.79 [1.56-2.06],6.064763184130257e-17
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD27,CD27 antigen,27129,116,3.09 [2.28-4.18],3.1301802104873854e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD28,T-cell-specific surface glycoprotein CD28,26404,112,2.51 [1.80-3.50],5.620410697339281e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD300E,CMRF35-like molecule 2,27214,117,3.34 [2.40-4.65],7.554283265116129e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD74,HLA class II histocompatibility antigen gamma chain,27327,115,3.65 [2.47-5.40],8.314759102453948e-11
