Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",AGR2,Anterior gradient protein 2 homolog,26048,1559,1.13 [1.08-1.18],7.835820746548967e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",ASGR1,Asialoglycoprotein receptor 1,26720,1598,1.60 [1.39-1.85],8.363931324959876e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",BST2,Bone marrow stromal antigen 2,27143,1612,1.24 [1.15-1.33],4.6506321781037905e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",CDCP1,CUB domain-containing protein 1,26720,1598,1.25 [1.16-1.36],5.109654092193852e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",CHGA,Chromogranin-A,23324,1401,1.22 [1.15-1.29],2.1404457763165882e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",COL6A3,Collagen alpha-3(VI) chain,27215,1625,1.42 [1.25-1.62],6.636139044355647e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",EDA2R,Tumor necrosis factor receptor superfamily member 27,27123,1616,1.44 [1.27-1.62],4.617311743426901e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",GAST,Gastrin,23275,1399,1.16 [1.11-1.20],1.5224793973608354e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",GDF15,Growth/differentiation factor 15,27215,1625,1.44 [1.33-1.55],6.272517962169803e-21
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",HAVCR2,Hepatitis A virus cellular receptor 2,26874,1600,1.42 [1.25-1.61],6.269893589265418e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,26865,1606,1.31 [1.20-1.45],1.5986176686407623e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",LGALS9,Galectin-9,26865,1607,1.45 [1.27-1.66],3.26130081151422e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",NCS1,Neuronal calcium sensor 1,27123,1616,1.56 [1.34-1.82],9.169859155697952e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",PLAUR,Urokinase plasminogen activator surface receptor,26685,1601,1.57 [1.34-1.83],1.972911756126576e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",PRSS8,Prostasin,26776,1604,1.34 [1.21-1.48],2.9073976593548e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,26720,1598,1.22 [1.14-1.31],2.5069550230505886e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",TNFRSF14,Tumor necrosis factor receptor superfamily member 14,26909,1607,1.54 [1.34-1.78],1.7113099965912062e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",VSIG2,V-set and immunoglobulin domain-containing protein 2,23228,1396,1.37 [1.26-1.49],9.458741601409616e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",WFDC2,WAP four-disulfide core domain protein 2,25501,1500,1.43 [1.27-1.61],2.803527081122444e-09
