Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Chronic gastritis,ANXA10,Annexin A10,22295,247,1.47 [1.31-1.66],1.7435796694937562e-10
Chapter XI Diseases of the digestive system,Chronic gastritis,BST2,Bone marrow stromal antigen 2,23058,264,1.74 [1.51-1.99],3.518915725543705e-15
Chapter XI Diseases of the digestive system,Chronic gastritis,BTN3A2,Butyrophilin subfamily 3 member A2,22818,265,2.00 [1.59-2.51],3.290031999624488e-09
Chapter XI Diseases of the digestive system,Chronic gastritis,C1QA,Complement C1q subcomponent subunit A,22995,264,3.13 [2.06-4.76],8.720550099460254e-08
Chapter XI Diseases of the digestive system,Chronic gastritis,CCL20,C-C motif chemokine 20,23116,265,1.34 [1.22-1.47],3.1121540314716062e-09
Chapter XI Diseases of the digestive system,Chronic gastritis,CD72,B-cell differentiation antigen CD72,19380,220,2.15 [1.66-2.80],9.972910368496349e-09
Chapter XI Diseases of the digestive system,Chronic gastritis,CD80,T-lymphocyte activation antigen CD80,19840,224,2.85 [2.16-3.75],7.96564455354106e-14
Chapter XI Diseases of the digestive system,Chronic gastritis,CDCP1,CUB domain-containing protein 1,22709,263,1.67 [1.38-2.01],7.929743528243521e-08
Chapter XI Diseases of the digestive system,Chronic gastritis,CHGA,Chromogranin-A,19835,222,1.73 [1.53-1.95],1.2072983472571624e-18
Chapter XI Diseases of the digestive system,Chronic gastritis,CSF1,Macrophage colony-stimulating factor 1,22931,264,3.09 [2.14-4.48],2.2721432296357747e-09
Chapter XI Diseases of the digestive system,Chronic gastritis,CXCL11,C-X-C motif chemokine 11,23058,264,1.38 [1.23-1.54],2.0517470246349992e-08
Chapter XI Diseases of the digestive system,Chronic gastritis,CXCL9,C-X-C motif chemokine 9,22931,264,1.48 [1.30-1.69],1.9137901253496942e-09
Chapter XI Diseases of the digestive system,Chronic gastritis,ECE1,Endothelin-converting enzyme 1,22295,247,2.05 [1.58-2.67],8.917761110056606e-08
Chapter XI Diseases of the digestive system,Chronic gastritis,EFNA4,Ephrin-A4,22666,263,2.54 [1.81-3.56],7.207486055845014e-08
Chapter XI Diseases of the digestive system,Chronic gastritis,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,19840,224,1.63 [1.38-1.93],9.103794597298258e-09
Chapter XI Diseases of the digestive system,Chronic gastritis,GAST,Gastrin,19787,224,1.51 [1.39-1.63],3.131879622411746e-24
Chapter XI Diseases of the digestive system,Chronic gastritis,GDF15,Growth/differentiation factor 15,23127,269,1.66 [1.42-1.94],2.7081675935701017e-10
Chapter XI Diseases of the digestive system,Chronic gastritis,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,19311,212,2.34 [1.77-3.10],2.153497318679726e-09
Chapter XI Diseases of the digestive system,Chronic gastritis,IL12RB1,Interleukin-12 receptor subunit beta-1,22418,255,2.10 [1.62-2.73],3.0143632853798435e-08
Chapter XI Diseases of the digestive system,Chronic gastritis,PDCD1,Programmed cell death protein 1,23000,264,2.07 [1.68-2.55],9.568038085190863e-12
Chapter XI Diseases of the digestive system,Chronic gastritis,REG3A,Regenerating islet-derived protein 3-alpha,23127,269,1.56 [1.34-1.83],2.487389168492352e-08
Chapter XI Diseases of the digestive system,Chronic gastritis,TFF1,Trefoil factor 1,22732,258,1.61 [1.44-1.81],2.7255286298180744e-16
Chapter XI Diseases of the digestive system,Chronic gastritis,TFF2,Trefoil factor 2,22897,264,1.70 [1.45-1.99],5.207122742284539e-11
Chapter XI Diseases of the digestive system,Chronic gastritis,TNF,Tumor necrosis factor,22406,258,1.59 [1.34-1.89],8.794756617425666e-08
Chapter XI Diseases of the digestive system,Chronic gastritis,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,22709,263,2.08 [1.64-2.64],1.414765618706822e-09
Chapter XI Diseases of the digestive system,Chronic gastritis,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,22838,260,1.69 [1.42-2.01],4.59430964241488e-09
Chapter XI Diseases of the digestive system,Chronic gastritis,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,23074,265,2.27 [1.79-2.88],1.6247818301406588e-11
Chapter XI Diseases of the digestive system,Chronic gastritis,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,22709,263,1.61 [1.37-1.89],9.10149206645304e-09
Chapter XI Diseases of the digestive system,Chronic gastritis,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,23058,264,1.87 [1.53-2.29],8.056260435823701e-10
Chapter XI Diseases of the digestive system,Chronic gastritis,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,22709,263,1.97 [1.63-2.39],3.61556559379677e-12
Chapter XI Diseases of the digestive system,Chronic gastritis,VSIG2,V-set and immunoglobulin domain-containing protein 2,19735,219,1.94 [1.58-2.38],2.492047704235073e-10
