Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondyloarthritis,AMBP,Protein AMBP,21939,275,2.45 [1.48-4.04],0.0004639691213803
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondyloarthritis,AREG,Amphiregulin,21691,274,1.59 [1.27-1.99],4.394908119232556e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondyloarthritis,ASGR2,Asialoglycoprotein receptor 2,18966,231,2.17 [1.40-3.37],0.0005281303209057
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondyloarthritis,CHCHD6,MICOS complex subunit MIC25,18870,230,1.79 [1.30-2.47],0.0003773216344407
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondyloarthritis,CTSF,Cathepsin F,21888,278,1.73 [1.34-2.23],2.7052282962648905e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondyloarthritis,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",21888,278,1.76 [1.31-2.36],0.0001686178096483
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondyloarthritis,DDX53,Probable ATP-dependent RNA helicase DDX53,18443,222,0.51 [0.35-0.75],0.0004989522039626
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondyloarthritis,GP2,Pancreatic secretory granule membrane major glycoprotein GP2,21124,262,1.27 [1.13-1.42],3.877522466099244e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondyloarthritis,HAVCR1,Hepatitis A virus cellular receptor 1,21939,275,1.35 [1.15-1.57],0.0001480917194166
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondyloarthritis,PIGR,Polymeric immunoglobulin receptor,21528,270,1.75 [1.31-2.33],0.0001318844877103
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondyloarthritis,SPON1,Spondin-1,21824,278,1.66 [1.25-2.19],0.0003843287197731
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondyloarthritis,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,21818,274,1.59 [1.30-1.93],3.987244755086409e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondyloarthritis,VSIG2,V-set and immunoglobulin domain-containing protein 2,18870,230,1.38 [1.16-1.63],0.0002260947500958
