Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,C2,Complement C2,19480,167,0.49 [0.35-0.68],3.233910479374192e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,CCN1,CCN family member 1,19276,165,0.72 [0.60-0.86],0.0002374488099501
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,COL9A1,Collagen alpha-1(IX) chain,19354,164,1.56 [1.21-2.00],0.0006056641519263
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,CRTAC1,Cartilage acidic protein 1,19642,169,2.65 [1.62-4.34],0.0001025010080269
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,CXCL3,C-X-C motif chemokine 3,19399,166,0.77 [0.67-0.89],0.0002817063473494
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,DAPP1,Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide,19354,164,0.83 [0.75-0.92],0.0005163140345173
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,ERI1,3'-5' exoribonuclease 1,16605,139,1.91 [1.34-2.72],0.0003565585967017
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,LRRN1,Leucine-rich repeat neuronal protein 1,19034,165,0.55 [0.39-0.78],0.0009083728345369
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,MGMT,Methylated-DNA--protein-cysteine methyltransferase,19354,164,0.82 [0.74-0.91],0.0002536169525234
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,NTF3,Neurotrophin-3,19354,164,0.47 [0.31-0.70],0.0002008165881197
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,RBFOX3,RNA binding protein fox-1 homolog 3,16866,141,1.70 [1.28-2.26],0.0002259547738309
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,TIMP2,Metalloproteinase inhibitor 2,16908,141,1.62 [1.23-2.15],0.0006943479078128
