Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,ARHGEF1,Rho guanine nucleotide exchange factor 1,17009,275,0.79 [0.70-0.90],0.0004280084461165
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,C4BPB,C4b-binding protein beta chain,19626,312,0.64 [0.49-0.83],0.0009039222887305
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,CA11,Carbonic anhydrase-related protein 11,19089,306,1.47 [1.18-1.84],0.0005562793848839
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,CCL22,C-C motif chemokine 22,19389,311,0.71 [0.58-0.87],0.0006655507587137
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,CEBPB,CCAAT/enhancer-binding protein beta,19168,303,0.57 [0.42-0.76],0.0001658064070581
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,CFP,Properdin,17052,274,0.37 [0.21-0.65],0.0005839929092192
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,CHAD,Chondroadherin,16679,268,0.66 [0.52-0.83],0.0004853907191967
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,CHM,Rab proteins geranylgeranyltransferase component A 1,16578,262,0.67 [0.54-0.83],0.0001936261710469
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,CLPS,Colipase,19533,313,0.79 [0.69-0.90],0.0005257196846607
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,CSNK1D,Casein kinase I isoform delta,16528,268,0.65 [0.52-0.81],9.006135949165429e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,DDC,Aromatic-L-amino-acid decarboxylase,19509,311,1.47 [1.20-1.80],0.0002276243867783
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,FKBP7,Peptidyl-prolyl cis-trans isomerase FKBP7,19069,305,0.62 [0.48-0.81],0.0004751829084859
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,KLK4,Kallikrein-4,19704,315,1.29 [1.12-1.50],0.0005545675815305
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,LCN2,Neutrophil gelatinase-associated lipocalin,19014,298,0.58 [0.43-0.76],0.0001297753079552
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,LSP1,Lymphocyte-specific protein 1,19501,311,0.62 [0.48-0.80],0.0003047997214894
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,MIA,Melanoma-derived growth regulatory protein,19626,312,0.58 [0.44-0.78],0.0003023035880992
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,NADK,NAD kinase,19546,312,0.70 [0.57-0.85],0.0004514695959203
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,PAXX,Protein PAXX,16679,268,0.64 [0.49-0.83],0.0009431257902932
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,PDIA3,Protein disulfide-isomerase A3,16679,268,0.42 [0.25-0.70],0.0009209059678534
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,PLA2G1B,Phospholipase A2,19760,313,0.69 [0.55-0.85],0.0006343031411661
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,POSTN,Periostin,17048,273,2.38 [1.82-3.11],1.6159047016524908e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,SDC4,Syndecan-4,19546,312,0.70 [0.57-0.86],0.0006920957433318
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,SFRP4,Secreted frizzled-related protein 4,16679,268,0.55 [0.41-0.74],7.887633134855487e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,TMPRSS11D,Transmembrane protease serine 11D,16985,275,0.61 [0.46-0.81],0.0006948485623944
