Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,ANGPTL1,Angiopoietin-related protein 1,19247,260,0.52 [0.35-0.77],0.000982340397415
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,BCAM,Basal cell adhesion molecule,19523,265,0.38 [0.24-0.61],6.48903677423099e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,CHAD,Chondroadherin,16633,222,0.65 [0.51-0.83],0.0005207831064646
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,CHGA,Chromogranin-A,17002,227,1.24 [1.11-1.39],0.0002217256987552
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,CHRDL1,Chordin-like protein 1,19559,266,0.56 [0.40-0.78],0.0006536649733074
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,FGA,Fibrinogen alpha chain,16612,220,0.48 [0.32-0.73],0.0005613092306491
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,GAST,Gastrin,16960,226,1.19 [1.10-1.28],1.86947192592045e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,GSTM4,Glutathione S-transferase Mu 4,16403,224,1.28 [1.12-1.46],0.0003790408678274
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,KLHL41,Kelch-like protein 41,16953,228,1.52 [1.24-1.86],4.031451159788783e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,MSLNL,Mesothelin-like protein,16539,223,1.57 [1.22-2.03],0.000496950630357
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,NTRK3,NT-3 growth factor receptor,19647,269,0.38 [0.23-0.63],0.000144953713933
