Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,AMBP,Protein AMBP,19506,151,3.30 [1.72-6.36],0.0003458225094245
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,CBLN4,Cerebellin-4,19540,151,0.47 [0.30-0.72],0.0006385602135399
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,CHGA,Chromogranin-A,16902,127,1.34 [1.16-1.54],6.47226990536109e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,CORO1A,Coronin-1A,18998,150,1.28 [1.12-1.46],0.0003791355771641
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,CST3,Cystatin-C,19471,151,2.25 [1.42-3.57],0.0005762661224805
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,DPY30,Protein dpy-30 homolog,19476,148,1.44 [1.18-1.77],0.0004223262936804
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,GDF15,Growth/differentiation factor 15,19626,153,1.70 [1.28-2.25],0.0002269048862626
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,GUSB,Beta-glucuronidase,19494,153,1.46 [1.18-1.82],0.0006098102332053
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,HYAL1,Hyaluronidase-1,19311,149,3.24 [1.92-5.45],1.0344822495213569e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,NCS1,Neuronal calcium sensor 1,19540,151,2.34 [1.42-3.85],0.0007953948965442
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,PLIN3,Perilipin-3,19387,153,1.72 [1.27-2.32],0.0004688596450075
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,TFF3,Trefoil factor 3,19392,150,1.70 [1.37-2.12],1.827305853724555e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,19465,151,2.01 [1.38-2.92],0.0002537541945314
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,VSIG2,V-set and immunoglobulin domain-containing protein 2,16805,127,1.50 [1.19-1.89],0.000635347324524
