Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,22045,90,2.58 [1.43-4.67],0.0017421177416738
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,22682,95,1.97 [1.12-3.46],0.0189362001423214
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ADGRE2,Adhesion G protein-coupled receptor E2,22559,95,1.91 [1.03-3.54],0.039616978090125
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,AGER,Advanced glycosylation end product-specific receptor,22421,95,1.63 [1.07-2.49],0.0231516854112916
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ALCAM,CD166 antigen,22739,93,3.02 [1.23-7.41],0.0159242761826885
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ANGPT2,Angiopoietin-2,22642,95,1.86 [1.19-2.91],0.0061627536266972
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ANGPTL1,Angiopoietin-related protein 1,22155,92,2.33 [1.25-4.32],0.0074146089037883
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ARHGAP25,Rho GTPase-activating protein 25,21972,92,0.65 [0.46-0.92],0.0163750444427688
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ARHGEF1,Rho guanine nucleotide exchange factor 1,19508,81,0.77 [0.61-0.97],0.0299881512717903
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ART3,Ecto-ADP-ribosyltransferase 3,22586,94,1.92 [1.18-3.13],0.0090615540550739
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ART5,Ecto-ADP-ribosyltransferase 5,18900,76,1.43 [1.18-1.74],0.0002850571209588
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ASGR1,Asialoglycoprotein receptor 1,22259,91,1.84 [1.04-3.26],0.0356443597104333
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ATP6V1F,V-type proton ATPase subunit F,21926,88,0.68 [0.50-0.92],0.0134054157681819
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,BAMBI,BMP and activin membrane-bound inhibitor homolog,21972,92,2.04 [1.20-3.48],0.0084934888134513
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,BCAM,Basal cell adhesion molecule,22486,93,2.11 [1.11-4.03],0.0230977369992433
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,BMP4,Bone morphogenetic protein 4,22224,91,1.51 [1.06-2.15],0.0210462480916028
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,C1QA,Complement C1q subcomponent subunit A,22576,95,2.83 [1.34-5.98],0.0065084041412326
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CA9,Carbonic anhydrase 9,22642,95,1.63 [1.17-2.27],0.0036821040790226
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CABP2,Calcium-binding protein 2,19016,75,1.39 [1.06-1.83],0.0176154470158232
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,19498,80,0.77 [0.60-1.00],0.0480814873436228
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CASC3,Protein CASC3,19016,75,0.55 [0.30-0.98],0.0443816326378252
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CBLN1,Cerebellin-1,18900,76,0.71 [0.50-0.99],0.0463995336025812
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CCDC80,Coiled-coil domain-containing protein 80,22467,93,1.70 [1.08-2.67],0.0210873750004688
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CD200R1,Cell surface glycoprotein CD200 receptor 1,22344,92,1.83 [1.12-2.99],0.0162994669166293
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CD22,B-cell receptor CD22,22682,95,1.57 [1.08-2.29],0.0172689802911232
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CD28,T-cell-specific surface glycoprotein CD28,21972,92,1.56 [1.05-2.31],0.0264331804654565
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CD48,CD48 antigen,22521,95,1.97 [1.11-3.48],0.0201399672878123
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CEACAM18,Carcinoembryonic antigen-related cell adhesion molecule 18,19189,78,1.27 [1.01-1.59],0.0398580520929651
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CEMIP2,Cell surface hyaluronidase,18964,75,1.50 [1.02-2.21],0.0391883588359438
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CEND1,Cell cycle exit and neuronal differentiation protein 1,18900,76,0.53 [0.31-0.93],0.0261918648041497
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CFC1,Cryptic protein,21972,92,1.50 [1.08-2.07],0.0147901132033831
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CHEK2,Serine/threonine-protein kinase Chk2,22045,90,0.39 [0.22-0.70],0.0014193853300609
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CINP,Cyclin-dependent kinase 2-interacting protein,19189,78,1.45 [1.03-2.04],0.0348696397650408
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CKMT1A_CKMT1B,"Creatine kinase U-type, mitochondrial",22395,93,1.48 [1.12-1.96],0.0055510761863214
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CNTNAP2,Contactin-associated protein-like 2,22410,92,1.52 [1.01-2.30],0.0469755488532817
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,COL4A1,Collagen alpha-1(IV) chain,22467,93,1.68 [1.08-2.60],0.0204824698304896
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,COLEC12,Collectin-12,22456,95,1.91 [1.02-3.58],0.0428435011331876
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,COMMD9,COMM domain-containing protein 9,19454,81,1.49 [1.01-2.21],0.0449854980327096
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CORO6,Coronin-6,18900,76,0.31 [0.15-0.64],0.0017520889957877
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CPLX2,Complexin-2,18837,75,1.61 [1.09-2.37],0.0164948560285789
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CPPED1,Serine/threonine-protein phosphatase CPPED1,22646,94,0.75 [0.56-0.99],0.0449474531353234
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CRHBP,Corticotropin-releasing factor-binding protein,22456,95,0.52 [0.27-1.00],0.0485674166507214
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CRHR1,Corticotropin-releasing factor receptor 1,22045,90,0.54 [0.37-0.79],0.0013984348141553
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CRIM1,Cysteine-rich motor neuron 1 protein,22559,95,2.71 [1.17-6.27],0.0201789335202121
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CSF1,Macrophage colony-stimulating factor 1,22559,95,2.20 [1.19-4.06],0.0118061297049846
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CSPG4,Chondroitin sulfate proteoglycan 4,19559,81,1.90 [1.01-3.57],0.0474031166257206
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CST1,Cystatin-SN,16994,69,0.70 [0.55-0.88],0.0025730349284427
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,CXADR,Coxsackievirus and adenovirus receptor,22410,92,1.65 [1.22-2.23],0.0010791980230182
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,DCN,Decorin,22045,90,2.22 [1.07-4.64],0.0330555825894244
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,DCUN1D2,DCN1-like protein 2,18837,75,1.33 [1.08-1.63],0.0068138296699152
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,DENND2B,DENN domain-containing protein 2B,18872,77,1.37 [1.02-1.83],0.0352153039642191
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,DKKL1,Dickkopf-like protein 1,22354,93,1.57 [1.20-2.04],0.0009097446958748
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,DLL1,Delta-like protein 1,22552,94,2.27 [1.32-3.89],0.0030279850520805
