Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20073,206,1.16 [1.00-1.33],0.0484449693869168
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,23212,240,0.59 [0.42-0.84],0.0030113076440672
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,23356,240,0.59 [0.37-0.94],0.0250426617578288
Chapter X Diseases of the respiratory system,Allergic rhinitis,ANKRA2,Ankyrin repeat family A protein 2,19349,201,0.70 [0.53-0.91],0.0075309634307624
Chapter X Diseases of the respiratory system,Allergic rhinitis,APOB,Apolipoprotein B-100,20089,204,1.98 [1.12-3.51],0.0196042931664759
Chapter X Diseases of the respiratory system,Allergic rhinitis,APOC1,Apolipoprotein C-I,20074,207,1.44 [1.03-2.00],0.0322089246764251
Chapter X Diseases of the respiratory system,Allergic rhinitis,APOD,Apolipoprotein D,19244,201,1.35 [1.05-1.73],0.0175723531908193
Chapter X Diseases of the respiratory system,Allergic rhinitis,APOF,Apolipoprotein F,20089,204,1.84 [1.02-3.30],0.0426483449369247
Chapter X Diseases of the respiratory system,Allergic rhinitis,BGLAP,Osteocalcin,20088,209,0.86 [0.75-1.00],0.0436636641518001
Chapter X Diseases of the respiratory system,Allergic rhinitis,C1QA,Complement C1q subcomponent subunit A,23190,238,0.47 [0.28-0.80],0.0049278403863679
Chapter X Diseases of the respiratory system,Allergic rhinitis,C1R,Complement C1r subcomponent,20107,207,2.03 [1.24-3.32],0.0047259571636799
Chapter X Diseases of the respiratory system,Allergic rhinitis,C9,Complement component C9,20089,204,1.40 [1.07-1.82],0.0126645115636685
Chapter X Diseases of the respiratory system,Allergic rhinitis,CBLN1,Cerebellin-1,19422,203,0.81 [0.68-0.98],0.0300174230024184
Chapter X Diseases of the respiratory system,Allergic rhinitis,CCL15,C-C motif chemokine 15,23356,240,0.73 [0.55-0.97],0.0276294812442109
Chapter X Diseases of the respiratory system,Allergic rhinitis,CD276,CD276 antigen,23058,235,0.72 [0.53-0.98],0.0356124053513652
