Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Memory loss,ACE,Angiotensin-converting enzyme,19241,133,2.69 [1.66-4.36],5.593381675742075e-05
Chapter VI Diseases of the nervous system,Memory loss,ACE2,Angiotensin-converting enzyme 2,21598,140,1.56 [1.23-1.98],0.0002827768892015
Chapter VI Diseases of the nervous system,Memory loss,ACTN2,Alpha-actinin-2,18575,129,1.51 [1.18-1.92],0.0008822409341022
Chapter VI Diseases of the nervous system,Memory loss,ADAMTSL2,ADAMTS-like protein 2,19234,134,2.16 [1.40-3.33],0.0005219640008864
Chapter VI Diseases of the nervous system,Memory loss,ALCAM,CD166 antigen,22293,144,2.48 [1.19-5.19],0.0156238502719663
Chapter VI Diseases of the nervous system,Memory loss,AMY2B,Alpha-amylase 2B,20523,133,0.71 [0.51-0.98],0.0360748930953919
Chapter VI Diseases of the nervous system,Memory loss,ANGPT2,Angiopoietin-2,22197,145,2.16 [1.53-3.07],1.4108006956050103e-05
Chapter VI Diseases of the nervous system,Memory loss,ANGPTL1,Angiopoietin-related protein 1,21714,140,1.68 [1.00-2.82],0.0491020608603286
Chapter VI Diseases of the nervous system,Memory loss,ANGPTL7,Angiopoietin-related protein 7,22197,145,1.57 [1.05-2.35],0.0274800089666159
Chapter VI Diseases of the nervous system,Memory loss,APOB,Apolipoprotein B-100,19241,133,2.22 [1.07-4.61],0.0323698632796032
Chapter VI Diseases of the nervous system,Memory loss,APOC1,Apolipoprotein C-I,19222,131,0.54 [0.33-0.88],0.0133265304466023
Chapter VI Diseases of the nervous system,Memory loss,APOE,Apolipoprotein E,19255,131,0.52 [0.37-0.74],0.0001951685454334
Chapter VI Diseases of the nervous system,Memory loss,AREG,Amphiregulin,21918,141,1.86 [1.39-2.49],3.2590543898159934e-05
Chapter VI Diseases of the nervous system,Memory loss,BRD1,Bromodomain-containing protein 1,18877,131,1.56 [1.00-2.42],0.0478241931519421
Chapter VI Diseases of the nervous system,Memory loss,C7,Complement component C7,18774,131,1.75 [1.02-3.00],0.0412885780181496
Chapter VI Diseases of the nervous system,Memory loss,CA14,Carbonic anhydrase 14,22197,145,0.59 [0.39-0.89],0.0121032747222859
Chapter VI Diseases of the nervous system,Memory loss,CA3,Carbonic anhydrase 3,22257,144,1.28 [1.02-1.61],0.036644084119819
Chapter VI Diseases of the nervous system,Memory loss,CA4,Carbonic anhydrase 4,22293,144,2.25 [1.23-4.14],0.008730993855143
Chapter VI Diseases of the nervous system,Memory loss,CALY,Neuron-specific vesicular protein calcyon,18575,129,1.40 [1.04-1.90],0.0288630174438453
Chapter VI Diseases of the nervous system,Memory loss,CAPN3,Calpain-3,19135,132,1.43 [1.04-1.96],0.0289390779714618
Chapter VI Diseases of the nervous system,Memory loss,CCDC28A,Coiled-coil domain-containing protein 28A,18710,128,1.78 [1.04-3.06],0.035670070710765
Chapter VI Diseases of the nervous system,Memory loss,CCDC80,Coiled-coil domain-containing protein 80,22027,140,1.55 [1.06-2.27],0.0238832059818719
Chapter VI Diseases of the nervous system,Memory loss,CD14,Monocyte differentiation antigen CD14,21635,140,1.49 [1.06-2.11],0.0228746293963275
Chapter VI Diseases of the nervous system,Memory loss,CD276,CD276 antigen,22016,142,1.68 [1.10-2.58],0.0160349338184961
Chapter VI Diseases of the nervous system,Memory loss,CD302,CD302 antigen,21918,141,1.82 [1.18-2.81],0.0069960070311282
Chapter VI Diseases of the nervous system,Memory loss,CD83,CD83 antigen,21973,142,1.53 [1.01-2.31],0.0462287910206597
Chapter VI Diseases of the nervous system,Memory loss,CDH15,Cadherin-15,22168,143,1.31 [1.07-1.61],0.0090031795515601
Chapter VI Diseases of the nervous system,Memory loss,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,21257,139,1.29 [1.03-1.61],0.0270749444001318
Chapter VI Diseases of the nervous system,Memory loss,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,19234,134,1.54 [1.16-2.04],0.0026570081141935
Chapter VI Diseases of the nervous system,Memory loss,CEND1,Cell cycle exit and neuronal differentiation protein 1,18585,128,1.27 [1.03-1.56],0.0231868778772567
Chapter VI Diseases of the nervous system,Memory loss,CES1,Liver carboxylesterase 1,22095,143,1.25 [1.06-1.49],0.0093444962035892
Chapter VI Diseases of the nervous system,Memory loss,CFC1,Cryptic protein,21519,141,1.34 [1.00-1.78],0.0482181438472267
