Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),A1BG,Alpha-1B-glycoprotein,19418,193,2.42 [1.05-5.57],0.0377884073298985
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),AAMDC,Mth938 domain-containing protein,18908,186,0.73 [0.56-0.96],0.0265752770971557
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ABRAXAS2,BRISC complex subunit Abraxas 2,18730,186,0.75 [0.60-0.94],0.0126768024887946
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACE2,Angiotensin-converting enzyme 2,21786,222,1.31 [1.08-1.60],0.0073391115534459
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACP5,Tartrate-resistant acid phosphatase type 5,22331,222,1.46 [1.05-2.04],0.0247160610331019
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACTA2,"Actin, aortic smooth muscle",21786,222,1.31 [1.04-1.65],0.022373456091807
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ACVRL1,Serine/threonine-protein kinase receptor R3,21988,226,2.07 [1.37-3.12],0.0005341974740081
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADA2,Adenosine deaminase 2,22103,224,1.63 [1.26-2.10],0.0001992634906107
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,22352,227,1.61 [1.10-2.36],0.0137128454530907
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19291,192,2.30 [1.53-3.48],7.216252226627911e-05
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADGRG1,Adhesion G-protein coupled receptor G1,22109,223,1.15 [1.02-1.31],0.0233153136528718
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADIPOQ,Adiponectin,19418,193,1.29 [1.06-1.58],0.0120379156211451
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADM,Pro-adrenomedullin,22391,229,2.09 [1.33-3.29],0.0014478034600605
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ADRA2A,Alpha-2A adrenergic receptor,18730,186,0.75 [0.58-0.97],0.0263705231205813
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),AFM,Afamin,19418,193,0.49 [0.25-0.97],0.0411842694864025
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),AGR2,Anterior gradient protein 2 homolog,21532,222,1.19 [1.06-1.34],0.0026234401777146
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),AHNAK,Neuroblast differentiation-associated protein AHNAK,18908,186,0.56 [0.35-0.91],0.0179275708266075
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),AMBP,Protein AMBP,22355,229,2.50 [1.45-4.30],0.0009455759259074
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),AMOT,Angiomotin,18975,186,0.67 [0.46-0.99],0.0430261369444672
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ANGPT2,Angiopoietin-2,22391,229,1.57 [1.17-2.11],0.0027898548207479
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ANGPTL1,Angiopoietin-related protein 1,21902,222,1.72 [1.14-2.61],0.0098004993652295
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ANXA10,Annexin A10,21706,223,1.24 [1.10-1.40],0.0005084386994117
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ANXA5,Annexin A5,21641,222,1.61 [1.12-2.33],0.0105792589213728
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),AP2B1,AP-2 complex subunit beta,18868,188,0.67 [0.48-0.93],0.0156498655646604
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),AP3S2,AP-3 complex subunit sigma-2,19353,194,0.73 [0.53-0.99],0.0447300623015656
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),APCS,Serum amyloid P-component,19226,191,0.56 [0.38-0.83],0.003687403529643
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),APOA2,Apolipoprotein A-II,19403,194,1.75 [1.34-2.29],4.282516893017513e-05
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),APOA4,Apolipoprotein A-IV,19418,193,1.45 [1.04-2.01],0.0275865666862068
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),APOE,Apolipoprotein E,19418,193,0.64 [0.49-0.84],0.0014135548794205
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),AREG,Amphiregulin,22109,223,1.71 [1.34-2.18],1.4155784557494594e-05
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ARG2,"Arginase-2, mitochondrial",19297,194,0.68 [0.47-0.99],0.0451981676273719
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ARL13B,ADP-ribosylation factor-like protein 13B,18730,186,0.77 [0.62-0.97],0.0250615881445377
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,18730,186,0.64 [0.44-0.94],0.0207360412381205
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ASAH2,Neutral ceramidase,22024,227,0.80 [0.66-0.97],0.020423718086199
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ATP1B3,Sodium/potassium-transporting ATPase subunit beta-3,18730,186,0.55 [0.35-0.87],0.0100380235895591
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ATP5F1D,"ATP synthase subunit delta, mitochondrial",18730,186,0.67 [0.47-0.95],0.0242079357286448
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),ATRAID,All-trans retinoic acid-induced differentiation factor,19291,192,1.79 [1.28-2.49],0.000650462701431
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),B2M,Beta-2-microglobulin,19418,193,1.54 [1.18-2.02],0.0015977219641069
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,18730,186,0.47 [0.22-0.98],0.0452733127655931
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),B4GALT1,"Beta-1,4-galactosyltransferase 1",22307,225,1.85 [1.22-2.80],0.0037532998389034
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),BCAM,Basal cell adhesion molecule,22236,225,2.03 [1.33-3.12],0.0011074820739081
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),BCAN,Brevican core protein,22024,227,0.60 [0.43-0.84],0.0027445309681866
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),BCHE,Cholinesterase,19049,188,0.59 [0.40-0.87],0.0074236645552103
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),BLOC1S3,Biogenesis of lysosome-related organelles complex 1 subunit 3,19353,194,0.68 [0.47-0.99],0.0468853086852013
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),BNIP2,BCL2/adenovirus E1B 19 kDa protein-interacting protein 2,19384,191,0.61 [0.39-0.95],0.0283215063998896
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),BOC,Brother of CDO,21786,222,1.87 [1.13-3.08],0.0148485264177767
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),BPIFA2,BPI fold-containing family A member 2,18245,182,0.87 [0.76-0.99],0.0385773078794524
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),BRD3,Bromodomain-containing protein 3,18730,186,0.67 [0.47-0.97],0.033159747803265
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),BSG,Basigin,22402,229,2.97 [1.75-5.05],5.374009886524269e-05
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),C1QA,Complement C1q subcomponent subunit A,22332,228,2.26 [1.37-3.73],0.0013600844725871
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),C5,Complement C5,19418,193,2.71 [1.16-6.30],0.0210426808527202
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),C7,Complement component C7,18933,190,2.61 [1.68-4.04],1.8281174884353628e-05
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),C9,Complement component C9,19403,194,1.34 [1.03-1.75],0.0273850319544915
