Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Pollen allergy,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20151,173,1.22 [1.04-1.42],0.0119758738188586
Chapter X Diseases of the respiratory system,Pollen allergy,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,23453,204,0.58 [0.35-0.96],0.0325258081007889
Chapter X Diseases of the respiratory system,Pollen allergy,ANKRA2,Ankyrin repeat family A protein 2,19424,169,0.68 [0.51-0.91],0.0100230111393628
Chapter X Diseases of the respiratory system,Pollen allergy,APOB,Apolipoprotein B-100,20168,171,2.40 [1.32-4.37],0.0043078646995251
Chapter X Diseases of the respiratory system,Pollen allergy,APOD,Apolipoprotein D,19320,168,1.33 [1.01-1.75],0.0401838037066349
Chapter X Diseases of the respiratory system,Pollen allergy,APOF,Apolipoprotein F,20168,171,1.90 [1.01-3.58],0.0472383584501532
Chapter X Diseases of the respiratory system,Pollen allergy,ARSA,Arylsulfatase A,23192,203,1.31 [1.01-1.70],0.0434298475244086
Chapter X Diseases of the respiratory system,Pollen allergy,ARSB,Arylsulfatase B,23057,201,1.27 [1.02-1.58],0.03033486072291
Chapter X Diseases of the respiratory system,Pollen allergy,ATRN,"Attractin, Isoform 2",20186,174,0.38 [0.16-0.92],0.0308587671573174
Chapter X Diseases of the respiratory system,Pollen allergy,BCHE,Cholinesterase,19800,168,0.64 [0.42-0.96],0.0331498962267899
Chapter X Diseases of the respiratory system,Pollen allergy,C1QA,Complement C1q subcomponent subunit A,23286,203,0.50 [0.28-0.89],0.0184181003650669
Chapter X Diseases of the respiratory system,Pollen allergy,C9,Complement component C9,20168,171,1.44 [1.08-1.92],0.0133750766283422
Chapter X Diseases of the respiratory system,Pollen allergy,CAMLG,Guided entry of tail-anchored proteins factor CAMLG,19612,172,1.31 [1.04-1.65],0.0229376146969656
Chapter X Diseases of the respiratory system,Pollen allergy,CCL15,C-C motif chemokine 15,23453,204,0.73 [0.54-0.98],0.0383319770705835
Chapter X Diseases of the respiratory system,Pollen allergy,CD276,CD276 antigen,23156,200,0.70 [0.50-0.97],0.0346957042611889
Chapter X Diseases of the respiratory system,Pollen allergy,CDH1,Cadherin-1,22429,197,0.65 [0.45-0.94],0.0234521824204527
Chapter X Diseases of the respiratory system,Pollen allergy,CEBPA,CCAAT/enhancer-binding protein alpha,19560,168,1.50 [1.15-1.95],0.0024137702408437
Chapter X Diseases of the respiratory system,Pollen allergy,CERT,Ceramide transfer protein,22634,200,1.24 [1.01-1.52],0.0422387975649383
Chapter X Diseases of the respiratory system,Pollen allergy,CINP,Cyclin-dependent kinase 2-interacting protein,19792,170,1.33 [1.03-1.72],0.0296172180904978
Chapter X Diseases of the respiratory system,Pollen allergy,CLEC3B,Tetranectin,19704,170,0.35 [0.17-0.71],0.0037605143031849
Chapter X Diseases of the respiratory system,Pollen allergy,CLUL1,Clusterin-like protein 1,23130,205,0.75 [0.57-0.99],0.0399423504228178
Chapter X Diseases of the respiratory system,Pollen allergy,CNTN1,Contactin-1,23453,204,0.63 [0.42-0.95],0.0294927173286228
Chapter X Diseases of the respiratory system,Pollen allergy,COL1A1,Collagen alpha-1(I) chain,23453,204,0.43 [0.26-0.71],0.0009645867948279
Chapter X Diseases of the respiratory system,Pollen allergy,CPVL,Probable serine carboxypeptidase CPVL,23320,202,0.70 [0.53-0.93],0.0137525923658201
Chapter X Diseases of the respiratory system,Pollen allergy,CSNK1D,Casein kinase I isoform delta,19560,168,1.24 [1.00-1.54],0.0451828960138099
Chapter X Diseases of the respiratory system,Pollen allergy,CTF1,Cardiotrophin-1,22731,198,1.16 [1.01-1.34],0.0384576075195388
Chapter X Diseases of the respiratory system,Pollen allergy,CTLA4,Cytotoxic T-lymphocyte protein 4,20166,176,1.55 [1.05-2.27],0.0269626187322369
Chapter X Diseases of the respiratory system,Pollen allergy,DBN1,Drebrin,19560,168,1.33 [1.01-1.75],0.0441422880729872
Chapter X Diseases of the respiratory system,Pollen allergy,DDR1,Epithelial discoidin domain-containing receptor 1,23351,204,0.56 [0.32-0.98],0.0405936376875837
Chapter X Diseases of the respiratory system,Pollen allergy,DECR1,"2,4-dienoyl-CoA reductase, mitochondrial",23111,200,1.14 [1.00-1.30],0.0455581476480775
Chapter X Diseases of the respiratory system,Pollen allergy,DLK1,Protein delta homolog 1,23453,204,0.79 [0.63-0.99],0.0369054816034258
Chapter X Diseases of the respiratory system,Pollen allergy,DXO,Decapping and exoribonuclease protein,20118,175,1.37 [1.00-1.86],0.0466635552310715
Chapter X Diseases of the respiratory system,Pollen allergy,DYNLT3,Dynein light chain Tctex-type 3,20060,170,1.46 [1.07-1.99],0.0167567440053029
Chapter X Diseases of the respiratory system,Pollen allergy,EBAG9,Receptor-binding cancer antigen expressed on SiSo cells,22961,201,1.16 [1.01-1.32],0.0327943615704871
Chapter X Diseases of the respiratory system,Pollen allergy,ENDOU,Poly(U)-specific endoribonuclease,18597,163,0.72 [0.54-0.96],0.0266847833847059
Chapter X Diseases of the respiratory system,Pollen allergy,FCRL5,Fc receptor-like protein 5,23192,203,1.24 [1.01-1.53],0.040326548450388
Chapter X Diseases of the respiratory system,Pollen allergy,FCRLB,Fc receptor-like B,22648,197,1.20 [1.01-1.43],0.0344309573154301
Chapter X Diseases of the respiratory system,Pollen allergy,FH,"Fumarate hydratase, mitochondrial",19493,171,1.20 [1.05-1.38],0.009035537653721
Chapter X Diseases of the respiratory system,Pollen allergy,GAD2,Glutamate decarboxylase 2,19560,168,1.45 [1.17-1.79],0.0007349502438646
Chapter X Diseases of the respiratory system,Pollen allergy,GC,Vitamin D-binding protein,20186,174,0.55 [0.31-0.98],0.0425614713505056
Chapter X Diseases of the respiratory system,Pollen allergy,GNPDA2,Glucosamine-6-phosphate isomerase 2,19726,165,1.69 [1.14-2.50],0.0086080284199847
Chapter X Diseases of the respiratory system,Pollen allergy,GPRC5C,G-protein coupled receptor family C group 5 member C,20060,170,1.26 [1.00-1.58],0.0478742787101613
Chapter X Diseases of the respiratory system,Pollen allergy,GRK5,G protein-coupled receptor kinase 5,22731,198,1.25 [1.02-1.54],0.0346111380573375
Chapter X Diseases of the respiratory system,Pollen allergy,GSTP1,Glutathione S-transferase P,22494,200,1.21 [1.02-1.42],0.0242702750969356
Chapter X Diseases of the respiratory system,Pollen allergy,H2AP,Huntingtin-interacting protein M,19424,169,1.39 [1.17-1.65],0.000165609002676
Chapter X Diseases of the respiratory system,Pollen allergy,HCG22,Protein PBMUCL2,19467,166,1.21 [1.00-1.46],0.0459123809759205
