Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,A1BG,Alpha-1B-glycoprotein,14582,552,1.72 [1.05-2.82],0.030488589116026
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABCA2,ATP-binding cassette sub-family A member 2,14073,536,1.50 [1.21-1.86],0.0001729998195113
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",16302,643,1.24 [1.15-1.35],1.8108272976023666e-07
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACE,Angiotensin-converting enzyme,14569,551,1.35 [1.01-1.80],0.0433812271766386
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACE2,Angiotensin-converting enzyme 2,16363,648,1.41 [1.25-1.58],9.058347950816644e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,16650,661,1.15 [1.01-1.30],0.0297282513635974
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACVRL1,Serine/threonine-protein kinase receptor R3,16486,650,1.81 [1.41-2.33],3.6890347019685823e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACY1,Aminoacylase-1,16650,661,1.22 [1.09-1.36],0.0004835276168543
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,14073,536,1.27 [1.11-1.47],0.0007466098960718
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADA2,Adenosine deaminase 2,16578,655,1.59 [1.37-1.85],9.643605656527403e-10
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,14139,536,1.39 [1.09-1.78],0.0079616385782072
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,16363,648,1.55 [1.24-1.94],0.0001153100141802
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,16511,651,1.28 [1.06-1.55],0.0116621226115575
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,16749,654,1.50 [1.20-1.88],0.0004314904556988
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,14489,552,2.05 [1.59-2.63],2.3979225022498652e-08
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,14139,536,1.51 [1.21-1.88],0.0002293688527249
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,16594,652,1.24 [1.05-1.46],0.0125842203635527
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,16363,648,1.35 [1.12-1.62],0.0014056378732086
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,14139,536,1.55 [1.24-1.93],0.0001039967248105
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,16733,658,0.81 [0.69-0.94],0.0071281553730933
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTSL2,ADAMTS-like protein 2,14567,552,2.07 [1.67-2.56],1.9019091076461278e-11
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTSL4,ADAMTS-like protein 4,14211,541,1.51 [1.06-2.14],0.0207301320305331
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRB3,Adhesion G protein-coupled receptor B3,16486,650,1.27 [1.04-1.56],0.0205311784612226
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRE1,Adhesion G protein-coupled receptor E1,14489,552,1.20 [1.04-1.39],0.0111548560605195
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRE2,Adhesion G protein-coupled receptor E2,16722,659,1.34 [1.06-1.71],0.0162684405130507
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRE5,Adhesion G protein-coupled receptor E5,16782,663,1.51 [1.23-1.86],0.0001028612085419
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRF5,Adhesion G protein-coupled receptor F5,14561,544,1.58 [1.18-2.12],0.0020892763684172
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRG1,Adhesion G-protein coupled receptor G1,16594,652,1.27 [1.18-1.36],1.9838162865222902e-11
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRG2,Adhesion G-protein coupled receptor G2,16650,661,0.73 [0.57-0.95],0.0169932022208454
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADH1B,All-trans-retinol dehydrogenase,14266,537,1.14 [1.03-1.27],0.0155134617204623
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,16363,648,1.14 [1.05-1.24],0.0024602714212995
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADM,Pro-adrenomedullin,16799,661,1.97 [1.50-2.57],7.499944832429471e-07
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGBL2,Cytosolic carboxypeptidase 2,14091,540,0.89 [0.82-0.97],0.0055361578492618
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGER,Advanced glycosylation end product-specific receptor,16617,656,1.19 [1.01-1.40],0.0402659878192085
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGR2,Anterior gradient protein 2 homolog,16150,637,1.17 [1.10-1.26],5.58714447205504e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGRN,Agrin,16722,659,1.85 [1.55-2.21],9.151800535821343e-12
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGRP,Agouti-related protein,16807,658,1.18 [1.03-1.35],0.0145970525655792
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGXT,Serine--pyruvate aminotransferase,16650,661,1.20 [1.10-1.31],5.9857242667193976e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AHNAK2,Protein AHNAK2,14211,541,1.49 [1.17-1.91],0.0014066680001524
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AIDA,"Axin interactor, dorsalization-associated protein",14179,544,1.12 [1.03-1.23],0.0087745149780104
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",16573,652,1.14 [1.07-1.21],6.351611765587957e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AKR1B10,Aldo-keto reductase family 1 member B10,14179,544,1.17 [1.04-1.32],0.0109952582494217
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AKR7L,Aflatoxin B1 aldehyde reductase member 4,14139,536,1.15 [1.02-1.28],0.0190147864398744
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ALCAM,CD166 antigen,16858,665,1.91 [1.35-2.69],0.000230933011709
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",16576,653,1.13 [1.03-1.23],0.010483134198698
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",14540,549,1.28 [1.09-1.50],0.0030452926290763
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ALPP,"Alkaline phosphatase, placental type",16594,652,1.09 [1.02-1.17],0.0087561008205164
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMBP,Protein AMBP,16768,660,2.68 [1.94-3.69],1.8343107148276634e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMIGO2,Amphoterin-induced protein 2,16594,652,1.45 [1.08-1.95],0.013956422586186
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMN,Protein amnionless,16346,643,1.17 [1.01-1.35],0.0331534532250297
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMY2A,Pancreatic alpha-amylase,16002,634,1.24 [1.08-1.43],0.0026329721731639
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMY2B,Alpha-amylase 2B,15524,621,1.21 [1.05-1.39],0.0092138460995274
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANG,Angiogenin,16637,657,1.47 [1.21-1.78],0.0001148190827812
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANGPT2,Angiopoietin-2,16799,661,1.72 [1.44-2.04],7.586903021962925e-10
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANGPTL1,Angiopoietin-related protein 1,16414,649,1.39 [1.09-1.77],0.0085600517837122
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANGPTL4,Angiopoietin-related protein 4,16692,656,1.34 [1.14-1.56],0.0002652634935668
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANXA10,Annexin A10,16288,643,1.26 [1.17-1.35],1.0832746023047526e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,APOA2,Apolipoprotein A-II,14569,551,1.41 [1.20-1.65],3.092896746095324e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,APOA4,Apolipoprotein A-IV,14582,552,1.26 [1.02-1.56],0.0331245449750315
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,APOC1,Apolipoprotein C-I,14554,551,0.76 [0.60-0.95],0.0184335431701133
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,APOM,Apolipoprotein M,16716,658,0.68 [0.53-0.86],0.0014297816233157
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,APP,Amyloid-beta precursor protein,16659,660,1.14 [1.03-1.26],0.0114483214868258
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AREG,Amphiregulin,16594,652,1.90 [1.66-2.17],1.0084184469418184e-20
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ARG1,Arginase-1,16532,645,0.87 [0.76-0.99],0.0381361390401945
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ARSA,Arylsulfatase A,16678,660,1.27 [1.10-1.47],0.0009473538389374
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ARSB,Arylsulfatase B,16594,652,1.19 [1.06-1.35],0.0047598103244263
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ASAH1,Acid ceramidase,14410,543,1.38 [1.20-1.59],8.953430213207976e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ASGR1,Asialoglycoprotein receptor 1,16511,651,2.11 [1.72-2.60],1.5810568080719288e-12
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ASGR2,Asialoglycoprotein receptor 2,14569,551,2.22 [1.67-2.94],3.0680798777250684e-08
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ATOX1,Copper transport protein ATOX1,16733,658,1.11 [1.01-1.23],0.0330004847530431
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ATRAID,All-trans retinoic acid-induced differentiation factor,14489,552,1.99 [1.63-2.44],2.242253071625029e-11
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,B2M,Beta-2-microglobulin,14582,552,1.49 [1.30-1.71],1.1157654081546876e-08
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,B4GALT1,"Beta-1,4-galactosyltransferase 1",16722,659,1.67 [1.31-2.12],3.098064798125672e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,BAG4,BAG family molecular chaperone regulator 4,14139,536,1.21 [1.03-1.42],0.0186469084892279
