Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Parkinson's disease,AAMDC,Mth938 domain-containing protein,19627,326,0.80 [0.65-0.99],0.0389532733683957
Chapter VI Diseases of the nervous system,Parkinson's disease,ABCA2,ATP-binding cassette sub-family A member 2,19446,330,0.61 [0.45-0.84],0.0024521677558898
Chapter VI Diseases of the nervous system,Parkinson's disease,ACY1,Aminoacylase-1,23147,689,0.82 [0.73-0.92],0.000990125103194
Chapter VI Diseases of the nervous system,Parkinson's disease,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19446,330,0.81 [0.66-0.99],0.0356446180780138
Chapter VI Diseases of the nervous system,Parkinson's disease,ADA,Adenosine deaminase,23371,696,0.77 [0.63-0.94],0.0103327816045621
Chapter VI Diseases of the nervous system,Parkinson's disease,ADA2,Adenosine deaminase 2,23032,690,1.28 [1.10-1.49],0.0011013903490655
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,23433,697,0.65 [0.49-0.85],0.0019846350221173
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,23035,685,0.79 [0.68-0.91],0.0016806414191591
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAMTSL4,ADAMTS-like protein 4,19627,326,0.40 [0.25-0.62],5.337276194036636e-05
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAMTSL5,ADAMTS-like protein 5,20129,345,0.70 [0.54-0.90],0.0067107542492778
Chapter VI Diseases of the nervous system,Parkinson's disease,ADGRD1,Adhesion G-protein coupled receptor D1,19704,333,0.57 [0.43-0.76],0.000136696880595
Chapter VI Diseases of the nervous system,Parkinson's disease,ADGRE2,Adhesion G protein-coupled receptor E2,23243,688,0.78 [0.61-0.99],0.0433274218805502
Chapter VI Diseases of the nervous system,Parkinson's disease,ADGRE5,Adhesion G protein-coupled receptor E5,23337,697,0.75 [0.60-0.94],0.0111332387884959
Chapter VI Diseases of the nervous system,Parkinson's disease,ADGRG2,Adhesion G-protein coupled receptor G2,23147,689,0.41 [0.32-0.53],3.383673534564813e-12
Chapter VI Diseases of the nervous system,Parkinson's disease,ADH1B,All-trans-retinol dehydrogenase,19704,333,0.79 [0.68-0.92],0.0030968561799297
Chapter VI Diseases of the nervous system,Parkinson's disease,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,22709,686,0.86 [0.79-0.94],0.0005590049268522
Chapter VI Diseases of the nervous system,Parkinson's disease,ADIPOQ,Adiponectin,20163,345,1.21 [1.04-1.40],0.0134346507033539
Chapter VI Diseases of the nervous system,Parkinson's disease,AFM,Afamin,20163,345,0.57 [0.34-0.96],0.0337590757324026
Chapter VI Diseases of the nervous system,Parkinson's disease,AGER,Advanced glycosylation end product-specific receptor,23099,683,0.84 [0.71-0.99],0.0406692632119582
Chapter VI Diseases of the nervous system,Parkinson's disease,AGRN,Agrin,23243,688,0.81 [0.67-0.99],0.0367401460130888
Chapter VI Diseases of the nervous system,Parkinson's disease,AHNAK,Neuroblast differentiation-associated protein AHNAK,19627,326,0.39 [0.29-0.54],3.756147909097306e-09
Chapter VI Diseases of the nervous system,Parkinson's disease,AHNAK2,Protein AHNAK2,19627,326,0.46 [0.31-0.69],0.0001419368543543
Chapter VI Diseases of the nervous system,Parkinson's disease,AHSG,Alpha-2-HS-glycoprotein,20145,345,0.63 [0.45-0.87],0.0057841148161566
Chapter VI Diseases of the nervous system,Parkinson's disease,AKAP12,A-kinase anchor protein 12,19704,333,0.40 [0.23-0.69],0.0009886016172908
Chapter VI Diseases of the nervous system,Parkinson's disease,ALCAM,CD166 antigen,23433,697,0.66 [0.47-0.94],0.0213744079493476
Chapter VI Diseases of the nervous system,Parkinson's disease,ANGPTL2,Angiopoietin-related protein 2,23169,688,0.83 [0.70-0.99],0.0361940150595288
Chapter VI Diseases of the nervous system,Parkinson's disease,ANGPTL3,Angiopoietin-related protein 3,23183,693,0.67 [0.56-0.81],3.1920839353970625e-05
Chapter VI Diseases of the nervous system,Parkinson's disease,ANXA5,Annexin A5,22543,675,0.78 [0.62-0.99],0.0411471282321828
Chapter VI Diseases of the nervous system,Parkinson's disease,APCS,Serum amyloid P-component,19968,342,0.63 [0.46-0.85],0.002216454571588
Chapter VI Diseases of the nervous system,Parkinson's disease,APOL1,Apolipoprotein L1,20145,345,0.78 [0.64-0.96],0.0198060465155059
Chapter VI Diseases of the nervous system,Parkinson's disease,APOM,Apolipoprotein M,23222,694,0.77 [0.61-0.98],0.0323486448104409
Chapter VI Diseases of the nervous system,Parkinson's disease,AREG,Amphiregulin,23035,685,1.21 [1.03-1.42],0.0172408725301346
Chapter VI Diseases of the nervous system,Parkinson's disease,ARHGAP45,Rho GTPase-activating protein 45,19704,333,0.87 [0.76-0.99],0.0304470084859677
Chapter VI Diseases of the nervous system,Parkinson's disease,ARNT,Aryl hydrocarbon receptor nuclear translocator,22701,674,1.38 [1.18-1.62],5.983845858892876e-05
Chapter VI Diseases of the nervous system,Parkinson's disease,ART3,Ecto-ADP-ribosyltransferase 3,23270,696,0.69 [0.57-0.83],8.80844340277401e-05
Chapter VI Diseases of the nervous system,Parkinson's disease,ASGR1,Asialoglycoprotein receptor 1,22939,677,0.68 [0.54-0.86],0.0009798652892243
Chapter VI Diseases of the nervous system,Parkinson's disease,ATG16L1,Autophagy-related protein 16-1,20035,347,0.88 [0.78-1.00],0.048172490901932
Chapter VI Diseases of the nervous system,Parkinson's disease,ATP1B3,Sodium/potassium-transporting ATPase subunit beta-3,19446,330,0.63 [0.45-0.87],0.0058032151781886
Chapter VI Diseases of the nervous system,Parkinson's disease,ATXN2L,Ataxin-2-like protein,20087,346,0.71 [0.55-0.91],0.0069003429549864
Chapter VI Diseases of the nervous system,Parkinson's disease,AXL,Tyrosine-protein kinase receptor UFO,23270,696,0.78 [0.61-0.99],0.0425852471546389
Chapter VI Diseases of the nervous system,Parkinson's disease,AZU1,Azurocidin,22442,675,1.09 [1.00-1.18],0.0438275954551142
Chapter VI Diseases of the nervous system,Parkinson's disease,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",19627,326,0.51 [0.39-0.68],3.9166099847704575e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,B4GAT1,"Beta-1,4-glucuronyltransferase 1",23170,684,0.72 [0.54-0.95],0.0201936859303306
Chapter VI Diseases of the nervous system,Parkinson's disease,BAG3,BAG family molecular chaperone regulator 3,22903,677,0.57 [0.51-0.64],1.9857956932607528e-21
Chapter VI Diseases of the nervous system,Parkinson's disease,BAG6,Large proline-rich protein BAG6,22709,686,0.82 [0.68-1.00],0.0496592562309968
