Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ACAN,Aggrecan core protein,19106,62,2.30 [1.02-5.18],0.0451717246188014
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ACE2,Angiotensin-converting enzyme 2,18928,63,1.54 [1.08-2.20],0.0165194168044746
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ACTN2,Alpha-actinin-2,16227,48,1.51 [1.01-2.26],0.0470321478049701
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ACTN4,Alpha-actinin-4,18930,61,1.60 [1.02-2.50],0.0413154539092595
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],AKAP12,A-kinase anchor protein 12,16459,48,2.14 [1.10-4.19],0.0258026172505503
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ALPP,"Alkaline phosphatase, placental type",19212,62,1.37 [1.10-1.72],0.0053751531629734
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],AMFR,E3 ubiquitin-protein ligase AMFR,18859,62,1.37 [1.03-1.83],0.0299713499159579
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ANP32C,Acidic leucine-rich nuclear phosphoprotein 32 family member C,16392,46,1.63 [1.11-2.40],0.0127466557496569
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ANXA5,Annexin A5,18802,62,0.43 [0.20-0.93],0.0325587324291952
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ATP1B3,Sodium/potassium-transporting ATPase subunit beta-3,16227,48,1.56 [1.00-2.44],0.0496131593021355
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ATXN10,Ataxin-10,18859,62,1.41 [1.02-1.95],0.0368559673115995
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,16227,48,2.22 [1.04-4.74],0.0399723629632519
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],BGN,Biglycan,18803,59,0.74 [0.60-0.92],0.00529703870448
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],BMP10,Bone morphogenetic protein 10,16459,48,3.88 [1.42-10.59],0.008197118516748
