Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AARSD1,Alanyl-tRNA editing protein Aarsd1,23013,134,1.36 [1.05-1.77],0.0211179012284026
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22605,133,1.20 [1.00-1.44],0.044145765522941
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACE2,Angiotensin-converting enzyme 2,22686,135,1.44 [1.11-1.85],0.005140615723779
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACTN2,Alpha-actinin-2,19428,113,1.35 [1.02-1.78],0.0343153983973998
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACY1,Aminoacylase-1,23122,135,1.38 [1.09-1.75],0.0081597298889042
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,20015,116,1.78 [1.04-3.06],0.0370085897656255
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTSL5,ADAMTS-like protein 5,20109,118,0.59 [0.38-0.92],0.0209766152604755
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADGRG1,Adhesion G-protein coupled receptor G1,23013,134,1.28 [1.08-1.51],0.0042258024042698
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AGRP,Agouti-related protein,23349,136,1.39 [1.03-1.86],0.0307376170228019
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AKR7L,Aflatoxin B1 aldehyde reductase member 4,19517,114,1.26 [1.01-1.59],0.0436828048161651
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ANGPTL2,Angiopoietin-related protein 2,23149,136,1.57 [1.09-2.28],0.0160340319985079
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ANK2,Ankyrin-2,19428,113,1.25 [1.02-1.52],0.0291730766396947
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ANXA10,Annexin A10,22591,132,1.22 [1.04-1.44],0.0155091714618085
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,APOF,Apolipoprotein F,20126,119,0.61 [0.42-0.90],0.0129228092615769
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AREG,Amphiregulin,23013,134,1.61 [1.18-2.20],0.0024537660984443
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ARHGAP1,Rho GTPase-activating protein 1,22605,133,1.45 [1.04-2.04],0.0296792304420526
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ARHGAP30,Rho GTPase-activating protein 30,19751,116,1.44 [1.01-2.05],0.0435468067566465
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ASGR1,Asialoglycoprotein receptor 1,22918,134,1.79 [1.12-2.86],0.0151442920087416
