Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,1.20797163247093,8,2.40010032291438,610,Adipose Tissue
Adrenal Gland,0.0820346126271307,6,0.902399924560328,159,Adrenal Gland
Artery,0.284654992200547,7,1.23420543528328,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.284654992200547,20,1.13808133484768,1401,Brain
Breast,0.194488180763478,8,1.08888161918443,215,Breast
Cervix Uteri,0.623983096676018,7,1.7906998502994,11,Cervix Uteri
Colon,2.91996950073638,9,4.73139043014888,377,Colon
Esophagus,0.704851475995529,9,1.74820866741094,790,Esophagus
Fallopian Tube,0.284654992200547,4,1.41487395579212,7,Fallopian Tube
Heart,0.394480788655456,10,1.35147158513162,486,Heart
Kidney,0.4929462437501,7,1.58544176469196,36,Kidney
Liver,1.96134538940758,13,2.42648579063372,141,Liver
Lung,6.66570153048365,23,4.21071913680626,374,Lung
Muscle,0.0215437160722039,3,0.636693280106454,469,Muscle
Nerve,0.284654992200547,4,1.38078060745978,331,Nerve
Ovary,0.0887207255798119,3,0.944544975982102,110,Ovary
Pancreas,0.194488180763478,4,1.14604790419162,199,Pancreas
Pituitary,0.0588529113836351,4,0.784964317939464,126,Pituitary
Prostate,0.0133283245146168,1,0.434109054618037,121,Prostate
Salivary Gland,2.31196197437957,11,3.13595197664373,71,Salivary Gland
Skin,0.922551559732522,12,1.767683142712,659,Skin
Small Intestine,2.21990736622678,11,2.98732866021512,103,Small Intestine
Spleen,5.54154304600277,27,3.11928361019896,118,Spleen
Stomach,0.0588529113836351,2,0.779624424620147,206,Stomach
Testis,0.0,6,0.46650525272386,203,Testis
Thyroid,2.05680476621887,9,3.20323948376539,360,Thyroid
Uterus,0.599710652035403,2,3.47287243694429,93,Uterus
Vagina,2.57668209056403,8,4.58419161676647,95,Vagina
